# time correlation overlap_with_initial
0.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00
4.008016032064128098e-02 -9.967888865819765076e-01 9.856424125848675111e-01
8.016032064128256196e-02 -9.871761784515351579e-01 9.437504099479400166e-01
1.202404809619238429e-01 -9.712241272419844806e-01 8.777118577091811424e-01
1.603206412825651239e-01 -9.490379264674594362e-01 7.926860919145672923e-01
2.004008016032063910e-01 -9.207667874566868305e-01 6.949580449941216154e-01
2.404809619238476859e-01 -8.866063190069589650e-01 5.911969491624966544e-01
2.805611222444889807e-01 -8.468003068062642802e-01 4.877310930331570926e-01
3.206412825651302478e-01 -8.016436250672619446e-01 3.899498181532685681e-01
3.607214428857715149e-01 -7.514840490760753555e-01 3.018997992441136979e-01
4.008016032064127820e-01 -6.967246501855586249e-01 2.261116212125627578e-01
4.408817635270541047e-01 -6.378248982450012150e-01 1.636416788929604127e-01
4.809619238476953718e-01 -5.753014325006587937e-01 1.142866231021794632e-01
5.210420841683366389e-01 -5.097276119922951043e-01 7.690364791813718293e-02
5.611222444889779615e-01 -4.417316346272428529e-01 4.976810929985232834e-02
6.012024048096191731e-01 -3.719937643233356961e-01 3.090798386488816107e-02
6.412825651302604957e-01 -3.012410309362691385e-01 1.837384069472753484e-02
6.813627254509018183e-01 -2.302416128659867112e-01 1.042379368717793499e-02
7.214428857715430299e-01 -1.597957895785366567e-01 5.623141750242299612e-03
7.615230460921843525e-01 -9.072736286673310779e-02 2.871854386303242940e-03
8.016032064128255641e-01 -2.387110929286236430e-02 1.381213606319546929e-03
8.416833667334668867e-01 3.993836935194810395e-02 6.214405620911397053e-04
8.817635270541082093e-01 9.988181608873507311e-02 2.593921994637352416e-04
9.218436873747494209e-01 1.551681218834634890e-01 9.936969268457585295e-05
9.619238476953907435e-01 2.050506668783154962e-01 3.444265107558895666e-05
1.002004008016031955e+00 2.488404172311764473e-01 1.059187566857604044e-05
1.042084168336673278e+00 2.859215900258500476e-01 2.809607595621881725e-06
1.082164328657314600e+00 3.157634269105561442e-01 6.156952844269423312e-07
1.122244488977955923e+00 3.379332192848051863e-01 1.036301059536661823e-07
1.162324649298597246e+00 3.521051447263839895e-01 1.161079954547578726e-08
1.202404809619238346e+00 3.580689095851092296e-01 5.881867210787685072e-10
1.242484969939879669e+00 3.557343211079049272e-01 1.951631169613173020e-13
1.282565130260520991e+00 3.451343501413441928e-01 3.881248959622105013e-12
1.322645290581162314e+00 3.264246448443910986e-01 7.750519618892897732e-14
1.362725450901803637e+00 2.998806029957456487e-01 4.401175149994219566e-16
1.402805611222444737e+00 2.658917164654195919e-01 1.092963794052330463e-12
1.442885771543086060e+00 2.249531287002945190e-01 3.626352675818794222e-12
1.482965931863727382e+00 1.776554004198222514e-01 1.954761792488841249e-12
1.523046092184368705e+00 1.246718398087050816e-01 3.193515585426192556e-13
1.563126252505010028e+00 6.674488160438048212e-02 1.018427448412332913e-11
1.603206412825651128e+00 4.671023454061890359e-03 2.828790337205465115e-11
1.643286573146292451e+00 -6.071457073679553673e-02 3.545496430884505266e-11
1.683366733466933773e+00 -1.285535100085054838e-01 2.149091006359604641e-11
1.723446893787575096e+00 -1.979795981396637872e-01 2.382977105549036886e-12
1.763527054108216419e+00 -2.681327878596884151e-01 6.787796095268445295e-12
1.803607214428857741e+00 -3.381730464053004370e-01 4.641036050066243844e-11
1.843687374749498842e+00 -4.072914040051265339e-01 1.018907165059525143e-10
1.883767535070140164e+00 -4.747210945112796399e-01 1.377869998958693573e-10
1.923847695390781487e+00 -5.397448969199768465e-01 1.312763782701420929e-10
1.963927855711422810e+00 -6.017029337233048558e-01 8.868694549965309193e-11
2.004008016032063910e+00 -6.599961730243913971e-01 3.783183707973875133e-11
2.044088176352705233e+00 -7.140908388688063102e-01 5.738341283951648313e-12
2.084168336673346555e+00 -7.635185358259991562e-01 1.197391930133068191e-12
2.124248496993987878e+00 -8.078777124415187361e-01 1.382923635570846637e-11
2.164328657314629201e+00 -8.468312973561219481e-01 2.646259518295276764e-11
2.204408817635270523e+00 -8.801059870646563699e-01 2.852382789916622622e-11
2.244488977955911846e+00 -9.074884941495567903e-01 2.066982106086906588e-11
2.284569138276553169e+00 -9.288235726974030104e-01 1.006623628247417460e-11
2.324649298597194491e+00 -9.440099710511838937e-01 2.835640097779822476e-12
2.364729458917835370e+00 -9.529980699639506447e-01 2.255082463428493655e-13
2.404809619238476692e+00 -9.557864362111011536e-01 4.841914301047980884e-14
2.444889779559118015e+00 -9.524197660170500290e-01 1.398912407987271460e-13
2.484969939879759337e+00 -9.429866061218443729e-01 2.624787948111898829e-14
2.525050100200400660e+00 -9.276180206601501999e-01 8.241700970701233857e-15
2.565130260521041983e+00 -9.064866463140290875e-01 7.827772392944362245e-17
2.605210420841683305e+00 -8.798061919973984013e-01 6.851251816198232177e-13
2.645290581162324628e+00 -8.478315877294607672e-01 6.875169944226695386e-12
2.685370741482965951e+00 -8.108591341907096517e-01 3.000702348050026952e-11
2.725450901803607273e+00 -7.692271600857131242e-01 8.626153114487099688e-11
2.765531062124248596e+00 -7.233163851815999079e-01 1.894477299494194797e-10
2.805611222444889474e+00 -6.735502850513040984e-01 3.416407345855917027e-10
2.845691382765530797e+00 -6.203950507049594831e-01 5.266869511770669767e-10
2.885771543086172120e+00 -5.643587915589967086e-01 7.105195360962317978e-10
2.925851703406813442e+00 -5.059904154546729371e-01 8.484968094743490264e-10
2.965931863727454765e+00 -4.458768806824910946e-01 8.963634342169733511e-10
3.006012024048096087e+00 -3.846404043980954923e-01 8.208142996011731175e-10
3.046092184368737410e+00 -3.229340001379102931e-01 6.099997928518029325e-10
3.086172344689378733e+00 -2.614338354138338594e-01 2.950233605015341396e-10
3.126252505010020055e+00 -2.008348877260696386e-01 2.041351491386310795e-11
3.166332665330661378e+00 -1.418419863841830220e-01 2.546697826734013273e-10
3.206412825651302256e+00 -8.515941946401671403e-02 2.369512968539760503e-09
3.246492985971943579e+00 -3.148246397160852500e-02 1.012385604350334974e-08
3.286573146292584902e+00 1.851422050491186022e-02 3.326102781115614003e-08
3.326653306613226224e+00 6.418701923148062427e-02 9.579716872538964051e-08
3.366733466933867547e+00 1.049367150894260914e-01 2.542676715601370996e-07
3.406813627254508869e+00 1.402176725683132175e-01 6.360525689682736757e-07
3.446893787575150192e+00 1.695496291057728144e-01 1.516544957697261145e-06
3.486973947895791515e+00 1.925268768908614259e-01 3.468062230262073989e-06
3.527054108216432837e+00 2.088281191371705037e-01 7.636310317693156810e-06
3.567134268537074160e+00 2.182227840070752600e-01 1.623379733467630940e-05
3.607214428857715482e+00 2.205774512805802057e-01 3.338878407682257214e-05
3.647294589178356361e+00 2.158588339026202840e-01 6.655175269701111749e-05
3.687374749498997684e+00 2.041358324831936966e-01 1.287425431093723843e-04
3.727454909819639006e+00 1.855785973509254672e-01 2.420071438083193404e-04
3.767535070140280329e+00 1.604559529090918979e-01 4.425371198825610807e-04
3.807615230460921651e+00 1.291303930135156153e-01 7.879518426386557424e-04
3.847695390781562974e+00 9.205123395923686669e-02 1.367223904639707855e-03
3.887775551102204297e+00 4.974595813816142659e-02 2.313585038426673249e-03
3.927855711422845619e+00 2.810047814127184483e-03 3.820427119436092898e-03
3.967935871743486942e+00 -4.810442688887726914e-02 6.159660557115835197e-03
4.008016032064127820e+00 -1.023009340457540911e-01 9.701176938641861008e-03
4.048096192384769587e+00 -1.590514021560540669e-01 1.493098477732114626e-02
4.088176352705410466e+00 -2.176087775473169172e-01 2.246439272334845028e-02
4.128256513026052232e+00 -2.772200757630786105e-01 3.304932513413355588e-02
4.168336673346693111e+00 -3.371379216300423032e-01 4.755408228556523564e-02
4.208416833667334878e+00 -3.966324442096970659e-01 6.693336548048058054e-02
4.248496993987975756e+00 -4.550006518866537841e-01 9.216756691715527472e-02
4.288577154308616635e+00 -5.115761782372820754e-01 1.241720509870092165e-01
4.328657314629258401e+00 -5.657357978218954253e-01 1.636776461908777403e-01
4.368737474949899280e+00 -6.169064504593506637e-01 2.110881619712786095e-01
4.408817635270541047e+00 -6.645687155866752960e-01 2.663278407623011490e-01
4.448897795591181925e+00 -7.082610011444657738e-01 3.286974174422829797e-01
4.488977955911823692e+00 -7.475802691300019731e-01 3.967627958798944365e-01
4.529058116232464570e+00 -7.821836862559442549e-01 4.683029486199802860e-01
4.569138276553106337e+00 -8.117872513665282952e-01 5.403403799229486992e-01
4.609218436873747216e+00 -8.361655014985182044e-01 6.092726858172661242e-01
4.649298597194388982e+00 -8.551488841915899641e-01 6.711077110014550540e-01
4.689378757515029861e+00 -8.686222578692058827e-01 7.217934098173298674e-01
4.729458917835670739e+00 -8.765218649457767741e-01 7.576094886147350937e-01
4.769539078156312506e+00 -8.788333553063013559e-01 7.755785279843917523e-01
4.809619238476953385e+00 -8.755890677686899437e-01 7.738366263963377678e-01
4.849699398797595151e+00 -8.668661636349990207e-01 7.519081271075921391e-01
4.889779559118236030e+00 -8.527846564548317021e-01 7.108323275499686122e-01
4.929859719438877796e+00 -8.335060122747265376e-01 6.531128336961423697e-01
4.969939879759518675e+00 -8.092320360750183683e-01 5.824852867005174684e-01
5.010020040080160442e+00 -7.802040276537141050e-01 5.035292069879463428e-01
5.050100200400801320e+00 -7.467023020574220515e-01 4.211781697107797040e-01
5.090180360721443087e+00 -7.090457262113941672e-01 3.401989230267334907e-01
5.130260521042083965e+00 -6.675913874478813792e-01 2.647176590890231163e-01
5.170340681362724844e+00 -6.227341145606161144e-01 1.978609389108443861e-01
5.210420841683366611e+00 -5.749056547550152052e-01 1.415575315254823385e-01
5.250501002004007489e+00 -5.245736515993321136e-01 9.651745461675008408e-02
5.290581162324649256e+00 -4.722396611172864356e-01 6.237169614486959973e-02
5.330661322645290134e+00 -4.184370474909659410e-01 3.793105463057401538e-02
5.370741482965931901e+00 -3.637272725204471757e-01 2.150502594796888101e-02
5.410821643286572780e+00 -3.086962825433388624e-01 1.122045795614856623e-02
5.450901803607214546e+00 -2.539487341413712573e-01 5.288654255391607439e-03
5.490981963927855425e+00 -2.001026679984089507e-01 2.188928380480982799e-03
5.531062124248497192e+00 -1.477816595293383606e-01 7.588655330153205262e-04
5.571142284569138070e+00 -9.760787451253760683e-02 2.014002902935444817e-04
5.611222444889778949e+00 -5.019250935832089006e-02 3.290296009905255850e-05
5.651302605210420715e+00 -6.127651281699016128e-03 1.251231074948863929e-06
5.691382765531061594e+00 3.402426186229624144e-02 5.187524396620009984e-07
5.731462925851703361e+00 6.973905462589438664e-02 5.830898881374456337e-07
5.771543086172344239e+00 1.005413169717810223e-01 1.975287409950524623e-08
5.811623246492986006e+00 1.260125547941618740e-01 1.739549480604555528e-06
5.851703406813626884e+00 1.458004886759853291e-01 5.258178126960510338e-06
5.891783567134268651e+00 1.596257255308942691e-01 7.723819061551616722e-06
5.931863727454909530e+00 1.672887164096935608e-01 7.130925436269779289e-06
5.971943887775551296e+00 1.686740110844079099e-01 4.022122362065077129e-06
6.012024048096192175e+00 1.637539601688763891e-01 8.618832765376787912e-07
6.052104208416833053e+00 1.525898488276639098e-01 1.269859734025158842e-07
6.092184368737474820e+00 1.353318178488484846e-01 2.644992543478268507e-06
6.132264529058115698e+00 1.122165300238743557e-01 7.175662381731062683e-06
6.172344689378757465e+00 8.356328264985013465e-02 1.128065103732780471e-05
6.212424849699398344e+00 4.976828486959045811e-02 1.279097626755850177e-05
6.252505010020040110e+00 1.129744904085545551e-02 1.098015507539007488e-05
6.292585170340680989e+00 -3.132220943729622370e-02 6.855645768660613764e-06
6.332665330661322756e+00 -7.751219034973909350e-02 2.534868225354074072e-06
6.372745490981963634e+00 -1.266531010788271294e-01 1.378111948205100474e-07
6.412825651302604513e+00 -1.780955048838044064e-01 8.006934203485032061e-07
6.452905811623246279e+00 -2.311713877038264753e-01 4.259743261461799157e-06
6.492985971943887158e+00 -2.852049780977125026e-01 9.113291608225304521e-06
6.533066132264528925e+00 -3.395239202551025293e-01 1.353836765708461154e-05
6.573146292585169803e+00 -3.934689234366893773e-01 1.607082380780382750e-05
6.613226452905811570e+00 -4.464036055424323579e-01 1.610293487298666113e-05
6.653306613226452448e+00 -4.977221112406802206e-01 1.394471005027071545e-05
6.693386773547094215e+00 -5.468568713139017046e-01 1.051527464507158293e-05
6.733466933867735094e+00 -5.932837156399772827e-01 6.877311816573233652e-06
6.773547094188376860e+00 -6.365271625315154225e-01 3.839345816207760236e-06
6.813627254509017739e+00 -6.761629701670828219e-01 1.769120893115618739e-06
6.853707414829658617e+00 -7.118209554435765973e-01 6.284845045453724400e-07
6.893787575150300384e+00 -7.431853005916305710e-01 1.465590213101833122e-07
6.933867735470941263e+00 -7.699952344969103191e-01 1.243757238872782247e-08
6.973947895791583029e+00 -7.920436800706194269e-01 9.918028223303441581e-10
7.014028056112223908e+00 -8.091763607874721265e-01 5.316605446924198069e-09
7.054108216432865675e+00 -8.212895032481055679e-01 2.399071569281258043e-09
7.094188376753506553e+00 -8.283280302601515599e-01 3.596925093279256580e-12
7.134268537074148320e+00 -8.302830140590330421e-01 2.084589493372116888e-09
7.174348697394789198e+00 -8.271895833003400922e-01 3.324115173265767876e-09
7.214428857715430965e+00 -8.191246733239606614e-01 6.478239944925193734e-10
7.254509018036071843e+00 -8.062051298220647144e-01 2.565851737522149954e-09
7.294589178356712722e+00 -7.885860604353519543e-01 2.536866529007245083e-08
7.334669338677354489e+00 -7.664594005716355296e-01 7.907306542336365723e-08
7.374749498997995367e+00 -7.400528871423142085e-01 1.549116768310178773e-07
7.414829659318637134e+00 -7.096291024388803326e-01 2.250132147549682083e-07
7.454909819639278012e+00 -6.754848260923531633e-01 2.560170132295848952e-07
7.494989979959919779e+00 -6.379503326747461012e-01 2.287012688564498860e-07
7.535070140280560658e+00 -5.973886791206272084e-01 1.516364124572654503e-07
7.575150300601202424e+00 -5.541948513961547640e-01 6.058043743793367667e-08
7.615230460921843303e+00 -5.087944383544472648e-01 3.807153027035071270e-09
7.655310621242485070e+00 -4.616421397784952196e-01 2.146679081562234389e-08
7.695390781563125948e+00 -4.132192844989653335e-01 1.298054458548373396e-07
7.735470941883766827e+00 -3.640312425539636298e-01 3.177755761454708909e-07
7.775551102204408593e+00 -3.146033706699064014e-01 5.567205584457192560e-07
7.815631262525049472e+00 -2.654770128235369731e-01 8.176267225759673334e-07
7.855711422845691239e+00 -2.172036863171388499e-01 1.088468432867400789e-06
7.895791583166332117e+00 -1.703395869602994661e-01 1.386930958269555186e-06
7.935871743486973884e+00 -1.254381316705396321e-01 1.770001894354049272e-06
7.975951903807614762e+00 -8.304316975243561383e-02 2.348483103228506463e-06
8.016032064128255641e+00 -4.368032525508709629e-02 3.319302697024726235e-06
8.056112224448897408e+00 -7.849405664962670268e-03 5.031502470634275089e-06
8.096192384769539174e+00 2.398471818311127129e-02 8.104070188071272642e-06
8.136272545090179165e+00 5.139977341262215449e-02 1.361864425510478439e-05
8.176352705410820931e+00 7.402472544587687664e-02 2.341986541143045538e-05
8.216432865731462698e+00 9.154663237864146819e-02 4.057237983510447423e-05
8.256513026052104465e+00 1.037177957289036334e-01 7.004803682870824595e-05
8.296593186372744455e+00 1.103609175419493493e-01 1.197460742865910811e-04
8.336673346693386222e+00 1.113738460870240532e-01 2.019858178448206867e-04
8.376753507014027988e+00 1.067322747286018059e-01 3.356446508309711071e-04
8.416833667334669755e+00 9.649142024483584046e-02 5.491464542521151205e-04
8.456913827655309746e+00 8.078575980022884018e-02 8.845176777687517415e-04
8.496993987975951512e+00 5.982735823512173867e-02 1.402716042307051341e-03
8.537074148296593279e+00 3.390248568180268679e-02 2.190376957192743858e-03
8.577154308617233269e+00 3.366750767004419997e-03 3.368000094927900943e-03
8.617234468937875036e+00 -3.136116993953209225e-02 5.099396357274705444e-03
8.657314629258516803e+00 -6.980702479588664355e-02 7.601920156470154399e-03
8.697394789579158569e+00 -1.114495394333171879e-01 1.115661420524046224e-02
8.737474949899798560e+00 -1.557296516302349720e-01 1.611693913025480374e-02
8.777555110220440326e+00 -2.020604547444669885e-01 2.291420456379426526e-02
8.817635270541082093e+00 -2.498371137693551070e-01 3.205739987386763828e-02
8.857715430861723860e+00 -2.984471661682402410e-01 4.412462963206716104e-02
8.897795591182363850e+00 -3.472800462684564327e-01 5.974344122488125380e-02
8.937875751503005617e+00 -3.957367280806914911e-01 7.955733726321695398e-02
8.977955911823647384e+00 -4.432379330632993386e-01 1.041769957634221394e-01
9.018036072144287374e+00 -4.892322681890363678e-01 1.341157065041017893e-01
9.058116232464929141e+00 -5.332024658880898382e-01 1.697113104241643744e-01
9.098196392785570907e+00 -5.746714519487605699e-01 2.110389745370968573e-01
9.138276553106212674e+00 -6.132063111867638305e-01 2.578228868459781498e-01
9.178356713426852664e+00 -6.484220580379463916e-01 3.093572192043057556e-01
9.218436873747494431e+00 -6.799833733605035180e-01 3.644493714315958366e-01
9.258517034068136198e+00 -7.076061841327717650e-01 4.213991906913500118e-01
9.298597194388777964e+00 -7.310575157823001602e-01 4.780264416535582872e-01
9.338677354709417955e+00 -7.501552606190601269e-01 5.317561267626912391e-01
9.378757515030059722e+00 -7.647666906950110199e-01 5.797638385677599260e-01
9.418837675350701488e+00 -7.748069674586199884e-01 6.191773496634950247e-01
9.458917835671341479e+00 -7.802369379508895531e-01 6.473189382631253652e-01
9.498997995991983245e+00 -7.810609917960060766e-01 6.619668546933524800e-01
9.539078156312625012e+00 -7.773247170949415530e-01 6.616044271692307355e-01
9.579158316633266779e+00 -7.691126487531558809e-01 6.456244589080928353e-01
9.619238476953906769e+00 -7.565462089556040937e-01 6.144559212700222428e-01
9.659318637274548536e+00 -7.397817358638094642e-01 5.695882754245062962e-01
9.699398797595190302e+00 -7.190089136665317460e-01 5.134802294625870900e-01
9.739478957915832069e+00 -6.944492560552155691e-01 4.493555758003167089e-01
9.779559118236472059e+00 -6.663549916207133217e-01 3.809062325962720985e-01
9.819639278557113826e+00 -6.350079424057873956e-01 3.119377082173245830e-01
9.859719438877755593e+00 -6.007186172425770243e-01 2.460029597872433749e-01
9.899799599198395583e+00 -5.638252219815687027e-01 1.860747444653321758e-01
9.939879759519037350e+00 -5.246925597685359044e-01 1.343004335873992927e-01
9.979959919839679117e+00 -4.837107776557333927e-01 9.187249782343412385e-02
1.002004008016032088e+01 -4.412936077780802990e-01 5.902652672402857598e-02
1.006012024048096087e+01 -3.978764196450216839e-01 3.516039281384296389e-02
1.010020040080160264e+01 -3.539133754963701972e-01 1.904566419452111137e-02
1.014028056112224441e+01 -3.098744264818366068e-01 9.091040756509334228e-03
1.018036072144288617e+01 -2.662410977631299303e-01 3.609788906253950849e-03
1.022044088176352616e+01 -2.235022300676744178e-01 1.048422947103469028e-03
1.026052104208416793e+01 -1.821483359568237537e-01 1.448864374662647326e-04
1.030060120240480970e+01 -1.426661193643581349e-01 2.235640994553202809e-06
1.034068136272544969e+01 -1.055316183187962609e-01 8.213136363017453179e-05
1.038076152304609145e+01 -7.120379456632741633e-02 1.378616170806882244e-04
1.042084168336673322e+01 -4.011695286357277318e-02 1.157150926088737616e-04
1.046092184368737499e+01 -1.267393408220262620e-02 5.472353675539487581e-05
1.050100200400801498e+01 1.076147435187525814e-02 8.545056708999064154e-06
1.054108216432865675e+01 2.987103142544066808e-02 2.298577929677626131e-06
1.058116232464929851e+01 4.438879888525541079e-02 2.454770206387990207e-05
1.062124248496994028e+01 5.410653431177434025e-02 4.443258421727256529e-05
1.066132264529058027e+01 5.887877418874097601e-02 3.842327781791101158e-05
1.070140280561122204e+01 5.862638811304445724e-02 1.148987506454625669e-05
1.074148296593186380e+01 5.333929087257315016e-02 2.714926932702663289e-06
