# time correlation overlap_with_initial
0.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00
4.008016032064128098e-02 -9.963081683341021844e-01 9.835088568595413694e-01
8.016032064128256196e-02 -9.852600621940227343e-01 9.355916745429817549e-01
1.202404809619238429e-01 -9.669385253259307200e-01 8.606843520548628224e-01
1.603206412825651239e-01 -9.414834256657107492e-01 7.654481428499405604e-01
2.004008016032063910e-01 -9.090940268752019104e-01 6.578237495799108547e-01
2.404809619238476859e-01 -8.700315852551906426e-01 5.459729604725875873e-01
2.805611222444889807e-01 -8.246227488410516893e-01 4.373004001078572012e-01
3.206412825651302478e-01 -7.732633576006058274e-01 3.377088705405086877e-01
3.607214428857715149e-01 -7.164207811778522395e-01 2.511788051002280531e-01
4.008016032064127820e-01 -6.546368094169237040e-01 1.796936713677096953e-01
4.408817635270541047e-01 -5.885291982582773196e-01 1.234571295173201022e-01
4.809619238476953718e-01 -5.187905866070317007e-01 8.130766812702759638e-02
5.210420841683366389e-01 -4.461873727639021348e-01 5.121871677558640507e-02
5.611222444889779615e-01 -3.715553281261137486e-01 3.078065881025332864e-02
6.012024048096191731e-01 -2.957923096523846218e-01 1.759260927339197436e-02
6.412825651302604957e-01 -2.198502475576292747e-01 9.527157809729536533e-03
6.813627254509018183e-01 -1.447226548629229337e-01 4.866409426400967846e-03
7.214428857715430299e-01 -7.143026770175200935e-02 2.331589631909184931e-03
7.615230460921843525e-01 -1.005544959586417630e-03 1.040604135380993837e-03
8.016032064128255641e-01 6.552697575900649773e-02 4.288455331675166109e-04
8.416833667334668867e-01 1.271700683828470568e-01 1.613497339010454073e-04
8.817635270541082093e-01 1.829741291470949049e-01 5.459084206259719923e-05
9.218436873747494209e-01 2.320593373712087626e-01 1.626717571463172360e-05
9.619238476953907435e-01 2.736353883524334507e-01 4.142743398656087410e-06
1.002004008016031955e+00 3.070208342785385458e-01 8.609664183413738017e-07
1.042084168336673278e+00 3.316610638005179079e-01 1.351109369403281512e-07
1.082164328657314600e+00 3.471422750153670411e-01 1.378233699197592006e-08
1.122244488977955923e+00 3.532031829446826698e-01 6.386167409423696158e-10
1.162324649298597246e+00 3.497427220592422281e-01 1.219606097603984579e-11
1.202404809619238346e+00 3.368232981359235989e-01 2.585826292169911536e-12
1.242484969939879669e+00 3.146702364614888947e-01 4.141086489234138988e-13
1.282565130260520991e+00 2.836665026687777424e-01 2.301060575333009082e-12
1.322645290581162314e+00 2.443437718589523688e-01 8.996843118501703488e-12
1.362725450901803637e+00 1.973692613529323958e-01 1.861801948294598175e-11
1.402805611222444737e+00 1.435295184074170116e-01 2.650162755817540711e-11
1.442885771543086060e+00 8.371205748015146664e-02 5.095882427006965296e-11
1.482965931863727382e+00 1.888389804943733583e-02 1.114990828905301261e-10
1.523046092184368705e+00 -4.992987855651764839e-02 1.990605146558463641e-10
1.563126252505010028e+00 -1.216681186848042190e-01 2.953387093466602108e-10
1.603206412825651128e+00 -1.952563790534100341e-01 4.150179068061838201e-10
1.643286573146292451e+00 -2.696268833659097863e-01 6.112707456751108077e-10
1.683366733466933773e+00 -3.437378499253765374e-01 9.356155792739212055e-10
1.723446893787575096e+00 -4.165911566638021424e-01 1.395850161595624353e-09
1.763527054108216419e+00 -4.872458386457760859e-01 1.951755129227249018e-09
1.803607214428857741e+00 -5.548305571449142493e-01 2.546529235223842827e-09
1.843687374749498842e+00 -6.185527371921678563e-01 3.139731794247275265e-09
1.883767535070140164e+00 -6.777040231618057797e-01 3.714771193771796057e-09
1.923847695390781487e+00 -7.316649435167967841e-01 4.263164839186859581e-09
1.963927855711422810e+00 -7.799059228543124833e-01 4.764980844036070468e-09
2.004008016032063910e+00 -8.219863526429537215e-01 5.183907364709500257e-09
2.044088176352705233e+00 -8.575532645670490561e-01 5.479071352236435192e-09
2.084168336673346555e+00 -8.863374633821136106e-01 5.621880552356788730e-09
2.124248496993987878e+00 -9.081494687803378651e-01 5.607294252096370655e-09
2.164328657314629201e+00 -9.228755195261061361e-01 5.454630942796843919e-09
2.204408817635270523e+00 -9.304726855478636649e-01 5.200440228323255552e-09
2.244488977955911846e+00 -9.309648572793173260e-01 4.889129565351211454e-09
2.284569138276553169e+00 -9.244391277403201101e-01 4.564551776983329784e-09
2.324649298597194491e+00 -9.110426058053613385e-01 4.264133689798366387e-09
2.364729458917835370e+00 -8.909801912341875907e-01 4.015251696911170166e-09
2.404809619238476692e+00 -8.645128726913426931e-01 3.833085380846464406e-09
2.444889779559118015e+00 -8.319569211330346548e-01 3.719553146416558268e-09
2.484969939879759337e+00 -7.936832391604192738e-01 3.662631463297285114e-09
2.525050100200400660e+00 -7.501172313761306221e-01 3.636517332252520411e-09
2.565130260521041983e+00 -7.017389935376657784e-01 3.603787758231075470e-09
2.605210420841683305e+00 -6.490825151458154973e-01 3.520408061495157792e-09
2.645290581162324628e+00 -5.927352029450727589e-01 3.343771023652276116e-09
2.685370741482965951e+00 -5.333364701460839852e-01 3.041501352856774443e-09
2.725450901803607273e+00 -4.715744622522428653e-01 2.597679523995089212e-09
2.765531062124248596e+00 -4.081827373784452928e-01 2.015584342633505339e-09
2.805611222444889474e+00 -3.439347088546388376e-01 1.321914423541971543e-09
2.845691382765530797e+00 -2.796360911160751250e-01 5.922987010286510087e-10
2.885771543086172120e+00 -2.161169621868960222e-01 4.929242324358401878e-11
2.925851703406813442e+00 -1.542213530981165481e-01 3.573691277194950313e-10
2.965931863727454765e+00 -9.479363241506479076e-02 3.418971761996713305e-09
