# time correlation overlap_with_initial
0.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00
4.008016032064128098e-02 -9.967240577962542813e-01 9.853544451944376004e-01
8.016032064128256196e-02 -9.869177072743503532e-01 9.426461782228009456e-01
1.202404809619238429e-01 -9.706457679652503723e-01 8.753966272254524172e-01
1.603206412825651239e-01 -9.480177535554956680e-01 7.889584338947465136e-01
2.004008016032063910e-01 -9.191891279201883647e-01 6.898332700664040473e-01
2.404809619238476859e-01 -8.843635943486165552e-01 5.848909262894714800e-01
2.805611222444889807e-01 -8.437953616121012246e-01 4.806121862394112654e-01
3.206412825651302478e-01 -7.977916435720974198e-01 3.824689235238231677e-01
3.607214428857715149e-01 -7.467152907413303620e-01 2.945164624766625772e-01
4.008016032064127820e-01 -6.909863531179180063e-01 2.192279230298577741e-01
4.408817635270541047e-01 -6.310842541529236849e-01 1.575569328277921510e-01
4.809619238476953718e-01 -5.675472901957673288e-01 1.091756877521473240e-01
5.210420841683366389e-01 -5.009733402583952389e-01 7.281945331856259918e-02
5.611222444889779615e-01 -4.320163580994126895e-01 4.666202100927381580e-02
6.012024048096191731e-01 -3.613846017049297532e-01 2.866070449882916760e-02
6.412825651302604957e-01 -2.898335651107787903e-01 1.682867838179964715e-02
6.813627254509018183e-01 -2.181609008979660813e-01 9.415907289536619776e-03
7.214428857715430299e-01 -1.471958040598023709e-01 5.000995117231345558e-03
7.615230460921843525e-01 -7.779019018055774448e-02 2.509629136719509178e-03
8.016032064128255641e-01 -1.080520041809614543e-02 1.183153103617509694e-03
8.416833667334668867e-01 5.290121469498289264e-02 5.203028081190997885e-04
8.817635270541082093e-01 1.124894439163734716e-01 2.115080039707780606e-04
9.218436873747494209e-01 1.671532455670510786e-01 7.854974983759759500e-05
9.619238476953907435e-01 2.161351063839746511e-01 2.623435674538227531e-05
1.002004008016031955e+00 2.587420500675101098e-01 7.708886254754698211e-06
1.042084168336673278e+00 2.943596294795594037e-01 1.930161418727751414e-06
1.082164328657314600e+00 3.224662830560185434e-01 3.915523761531339469e-07
1.122244488977955923e+00 3.426443614295520690e-01 5.892745396066142219e-08
1.162324649298597246e+00 3.545908394796974950e-01 5.460042735806733101e-09
1.202404809619238346e+00 3.581240051549212100e-01 1.720642504672912683e-10
1.242484969939879669e+00 3.531888004973343098e-01 2.365745797014242799e-12
1.282565130260520991e+00 3.398582586324971344e-01 2.059288892956611988e-12
1.322645290581162314e+00 3.183325822265262173e-01 5.501452449992950581e-15
1.362725450901803637e+00 2.889350184328021709e-01 9.283341079203998816e-14
1.402805611222444737e+00 2.521048443247803084e-01 2.194842150723813727e-12
1.442885771543086060e+00 2.083880039776928872e-01 3.835764060698582509e-12
1.482965931863727382e+00 1.584252266660010344e-01 9.710857728660408690e-13
1.523046092184368705e+00 1.029383758060605503e-01 2.893399124265887778e-12
1.563126252505010028e+00 4.271562320064494628e-02 1.809524107255614432e-11
1.603206412825651128e+00 -2.140494292589960323e-02 3.517796000723412106e-11
1.643286573146292451e+00 -8.855093018652415715e-02 3.447791491717537958e-11
1.683366733466933773e+00 -1.578328705530188669e-01 1.584109689170956964e-11
1.723446893787575096e+00 -2.283586249309405292e-01 4.508587689654342787e-12
1.763527054108216419e+00 -2.992495293196452688e-01 2.628089147579106290e-11
1.803607214428857741e+00 -3.696520835248160441e-01 7.958339040304581195e-11
1.843687374749498842e+00 -4.387513962153206659e-01 1.337983067088016162e-10
1.883767535070140164e+00 -5.057793380134518735e-01 1.544275786803822016e-10
1.923847695390781487e+00 -5.700241964823288265e-01 1.305113725138545879e-10
1.963927855711422810e+00 -6.308352083631544316e-01 8.067269210196998641e-11
2.004008016032063910e+00 -6.876279797647141256e-01 3.590164841027328118e-11
2.044088176352705233e+00 -7.398859341678181156e-01 1.636130635465168753e-11
2.084168336673346555e+00 -7.871617225696748710e-01 2.080945296884247282e-11
2.124248496993987878e+00 -8.290764399622874148e-01 3.353498058947578641e-11
2.164328657314629201e+00 -8.653179492792809624e-01 3.932191553316277295e-11
2.204408817635270523e+00 -8.956387174332524070e-01 3.344887305263479519e-11
2.244488977955911846e+00 -9.198523719630132822e-01 2.105600769210401372e-11
2.284569138276553169e+00 -9.378309740437887898e-01 9.791610569787158717e-12
2.324649298597194491e+00 -9.495011298349286255e-01 3.507453516711769795e-12
2.364729458917835370e+00 -9.548413998401109604e-01 1.339523526922557521e-12
2.404809619238476692e+00 -9.538790326800755670e-01 7.636614786206989322e-13
2.444889779559118015e+00 -9.466879942079554633e-01 4.030534421106744920e-13
2.484969939879759337e+00 -9.333869711898870047e-01 2.133719232437114877e-13
2.525050100200400660e+00 -9.141382419851132868e-01 2.832200143579451322e-13
2.565130260521041983e+00 -8.891470867436218617e-01 1.096199836815231193e-12
2.605210420841683305e+00 -8.586614715057760971e-01 6.293757568405090366e-12
2.645290581162324628e+00 -8.229724757577604466e-01 2.570374947895965493e-11
2.685370741482965951e+00 -7.824145608185758549e-01 7.486574889788495806e-11
2.725450901803607273e+00 -7.373662049751463776e-01 1.690979313948414991e-10
2.765531062124248596e+00 -6.882503162613731185e-01 3.140671586501165618e-10
2.805611222444889474e+00 -6.355340888035916347e-01 4.978646289318407088e-10
2.845691382765530797e+00 -5.797289192998963392e-01 6.893504752056670330e-10
2.885771543086172120e+00 -5.213885450145540057e-01 8.441955674921445698e-10
2.925851703406813442e+00 -4.611077381296723732e-01 9.158232404444599694e-10
2.965931863727454765e+00 -3.995180028956059615e-01 8.667441624519879873e-10
3.006012024048096087e+00 -3.372849239708935465e-01 6.790916385038594470e-10
3.046092184368737410e+00 -2.750993236321909174e-01 3.722892201548142995e-10
