# time correlation overlap_with_initial
0.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00
4.008016032064128098e-02 -9.961592871465216881e-01 9.828489159715260159e-01
8.016032064128256196e-02 -9.846668661242164999e-01 9.330785998891845123e-01
1.202404809619238429e-01 -9.656126712893939867e-01 8.554761471967358144e-01
1.603206412825651239e-01 -9.391486312864965047e-01 7.571992366671793651e-01
2.004008016032063910e-01 -9.054911252620512219e-01 6.467213811623906405e-01
2.404809619238476859e-01 -8.649243854206204452e-01 5.326660465093721042e-01
2.805611222444889807e-01 -8.178038089204801020e-01 4.227433523927147663e-01
3.206412825651302478e-01 -7.645599881745658299e-01 3.229654643795432656e-01
3.607214428857715149e-01 -7.057022411153943686e-01 2.372340649106767507e-01
4.008016032064127820e-01 -6.418204368139828198e-01 1.673095492534320827e-01
4.408817635270541047e-01 -5.735865920290960096e-01 1.130966223672772997e-01
4.809619238476953718e-01 -5.017546450851440021e-01 7.312851064157786796e-02
5.210420841683366389e-01 -4.271568505353248724e-01 4.512190522712070107e-02
5.611222444889779615e-01 -3.506989116205941337e-01 2.649138990450903772e-02
6.012024048096191731e-01 -2.733524432634788504e-01 1.474826877161961557e-02
6.412825651302604957e-01 -1.961431913644877123e-01 7.753257389723953140e-03
6.813627254509018183e-01 -1.201373869667490130e-01 3.829308918130846975e-03
7.214428857715430299e-01 -4.642571047976096210e-02 1.765662090003537700e-03
7.615230460921843525e-01 2.389638778612022257e-02 7.540441848730303426e-04
8.016032064128255641e-01 8.974995014008639582e-02 2.952339801161621641e-04
8.416833667334668867e-01 1.500943991264891697e-01 1.045680094897812675e-04
8.817635270541082093e-01 2.039511393001074424e-01 3.290039443999898724e-05
9.218436873747494209e-01 2.504271563624668739e-01 8.962590291231193405e-06
9.619238476953907435e-01 2.887366541912529394e-01 2.034669656313941132e-06
1.002004008016031955e+00 3.182216853136425883e-01 3.620394197911341078e-07
1.042084168336673278e+00 3.383704103695572285e-01 4.526300114750877941e-08
1.082164328657314600e+00 3.488310680915239215e-01 3.168088562743477018e-09
1.122244488977955923e+00 3.494225126315020358e-01 8.038267607892261234e-11
1.162324649298597246e+00 3.401403532385417483e-01 6.963186831287946433e-12
1.202404809619238346e+00 3.211578185811360675e-01 1.005775038705665619e-13
1.242484969939879669e+00 2.928221838343713079e-01 3.425150936042224162e-12
1.282565130260520991e+00 2.556461883167931992e-01 1.129224290736440637e-11
1.322645290581162314e+00 2.102950207318822207e-01 2.897632799153838141e-11
1.362725450901803637e+00 1.575697942387321582e-01 4.967057743628408238e-11
1.402805611222444737e+00 9.838721749841501663e-02 8.940294062669070859e-11
1.442885771543086060e+00 3.375702538781871764e-02 1.867569161509749245e-10
1.482965931863727382e+00 -3.524163067896352725e-02 3.596248029992547182e-10
1.523046092184368705e+00 -1.074851342871177562e-01 6.039055050482519993e-10
1.563126252505010028e+00 -1.818302003520051169e-01 9.434386452957934419e-10
1.603206412825651128e+00 -2.571367443252314811e-01 1.461281215144615447e-09
1.643286573146292451e+00 -3.322896937024132358e-01 2.270420035559101668e-09
1.683366733466933773e+00 -4.062189394634932449e-01 3.454564084150635241e-09
1.723446893787575096e+00 -4.779152829248345391e-01 5.033621627022479279e-09
1.763527054108216419e+00 -5.464439602679832531e-01 6.974210648122004966e-09
1.803607214428857741e+00 -6.109558120523628233e-01 9.220678254530406497e-09
1.843687374749498842e+00 -6.706939998998839858e-01 1.171030956602408877e-08
1.883767535070140164e+00 -7.249982660525449152e-01 1.436364463019781610e-08
1.923847695390781487e+00 -7.733074416779860405e-01 1.706669149094948190e-08
1.963927855711422810e+00 -8.151585428678932432e-01 1.966450341191141894e-08
2.004008016032063910e+00 -8.501843331229916867e-01 2.197739061407296699e-08
2.044088176352705233e+00 -8.781102635138168244e-01 2.383356077056293411e-08
2.084168336673346555e+00 -8.987497676838926974e-01 2.510120755728976743e-08
2.124248496993987878e+00 -9.119992164704878723e-01 2.571020855430110368e-08
2.164328657314629201e+00 -9.178332557475893383e-01 2.565911053582000640e-08
2.204408817635270523e+00 -9.163000734502313449e-01 2.500728678355578405e-08
2.244488977955911846e+00 -9.075171809095339270e-01 2.385785360675812246e-08
2.284569138276553169e+00 -8.916680731840986862e-01 2.233620017665374034e-08
2.324649298597194491e+00 -8.689994752569769609e-01 2.056816515895964467e-08
2.364729458917835370e+00 -8.398194079976913917e-01 1.866303735460681790e-08
2.404809619238476692e+00 -8.044959398452402599e-01 1.670358059765625706e-08
2.444889779559118015e+00 -7.634561384232633197e-01 1.474353384957587870e-08
2.484969939879759337e+00 -7.171856097417005360e-01 1.281284481317513309e-08
2.525050100200400660e+00 -6.662279642682774616e-01 1.092704598289777178e-08
2.565130260521041983e+00 -6.111834168774369358e-01 9.096630275573674088e-09
2.605210420841683305e+00 -5.527073706465287506e-01 7.333953841682026317e-09
2.645290581162324628e+00 -4.915080001482309835e-01 5.654385611894399980e-09
2.685370741482965951e+00 -4.283418045721969492e-01 4.072759345175185050e-09
2.725450901803607273e+00 -3.640084826086044667e-01 2.604004186000235517e-09
2.765531062124248596e+00 -2.993442037170577774e-01 1.287334299848305069e-09
2.805611222444889474e+00 -2.352122140718307108e-01 2.811098319550909484e-10
2.845691382765530797e+00 -1.724923888564209029e-01 1.407402551917739622e-10
2.885771543086172120e+00 -1.120693291258065827e-01 2.549503369309627052e-09
2.925851703406813442e+00 -5.481813680304593872e-02 1.215052504388353114e-08
2.965931863727454765e+00 -1.589296533167181870e-03 4.099295704464718413e-08
3.006012024048096087e+00 4.680677098420686633e-02 1.189922896592948448e-07
3.046092184368737410e+00 8.961624398324921636e-02 3.177246787721330443e-07
3.086172344689378733e+00 1.261583787938029000e-01 8.026006815229970876e-07
