# time correlation overlap_with_initial
0.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00
4.008016032064128098e-02 -9.963806870830296258e-01 9.838304510038207162e-01
8.016032064128256196e-02 -9.855490436913230123e-01 9.368181198934821818e-01
1.202404809619238429e-01 -9.675845812348343733e-01 8.632323525946538068e-01
1.603206412825651239e-01 -9.426215246191005370e-01 7.694978313793221503e-01
2.004008016032063910e-01 -9.108510764005389726e-01 6.632988635569423419e-01
2.404809619238476859e-01 -8.725237261159340951e-01 5.525718055641577475e-01
2.805611222444889807e-01 -8.279527570207437792e-01 4.445675678762795457e-01
3.206412825651302478e-01 -7.775175279746915358e-01 3.451266781312187781e-01
3.607214428857715149e-01 -7.216658547674741353e-01 2.582582761816784034e-01
4.008016032064127820e-01 -6.609172418924841308e-01 1.860459782914748728e-01
4.408817635270541047e-01 -5.958634671921733128e-01 1.288337237072982033e-01
4.809619238476953718e-01 -5.271687154967577005e-01 8.560838098936163210e-02
5.210420841683366389e-01 -4.555685690897516293e-01 5.447211743708249565e-02
5.611222444889779615e-01 -3.818650290121543556e-01 3.310764759470236768e-02
6.012024048096191731e-01 -3.069216281489430820e-01 1.916452245743965541e-02
6.412825651302604957e-01 -2.316548793607599022e-01 1.052803833710342502e-02
6.813627254509018183e-01 -1.570227485143128876e-01 5.465393032841736089e-03
7.214428857715430299e-01 -8.401286536837880570e-02 2.667166257733310716e-03
7.615230460921843525e-01 -1.362592638925891331e-02 1.215692831520788194e-03
8.016032064128255641e-01 5.314101779842374251e-02 5.133399532051245587e-04
8.416833667334668867e-01 1.153127086209446706e-01 1.987194621258567663e-04
8.817635270541082093e-01 1.719565789342391571e-01 6.955545105107379061e-05
9.218436873747494209e-01 2.222016093918974255e-01 2.160202362453641681e-05
9.619238476953907435e-01 2.652584863924821179e-01 5.795528465789809155e-06
1.002004008016031955e+00 3.004386370352002955e-01 1.290014273455425830e-06
1.042084168336673278e+00 3.271704126677535407e-01 2.230134244090979771e-07
1.082164328657314600e+00 3.450145658286034589e-01 2.649669603359407910e-08
1.122244488977955923e+00 3.536754621080430150e-01 1.635954710691578634e-09
1.162324649298597246e+00 3.530093604749012237e-01 2.545394556334678987e-11
1.202404809619238346e+00 3.430291292825020655e-01 5.167034706723577599e-12
1.242484969939879669e+00 3.239044419077866110e-01 6.221600995294977124e-14
1.282565130260520991e+00 2.959584032998888170e-01 9.611846952868226499e-13
1.322645290581162314e+00 2.596597979972999348e-01 4.330347177456203379e-12
1.362725450901803637e+00 2.156122806134951331e-01 1.166566198045677734e-11
1.402805611222444737e+00 1.645395858281722135e-01 1.567270827000620036e-11
1.442885771543086060e+00 1.072685952976221990e-01 2.517418746330421538e-11
1.482965931863727382e+00 4.471057576175681975e-02 5.968587077126733583e-11
1.523046092184368705e+00 -2.216010595681549428e-02 1.165789626920422885e-10
1.563126252505010028e+00 -9.232620894559831481e-02 1.734861393778719115e-10
1.603206412825651128e+00 -1.647490240926367255e-01 2.266976846554216350e-10
1.643286573146292451e+00 -2.383889381379959704e-01 3.106834550465252818e-10
1.683366733466933773e+00 -3.122233051354871836e-01 4.713043075075690376e-10
1.723446893787575096e+00 -3.852646935749355905e-01 7.230117266682111238e-10
1.763527054108216419e+00 -4.565749525375196183e-01 1.034230996628319141e-09
1.803607214428857741e+00 -5.252773234128117474e-01 1.351674309646434381e-09
1.843687374749498842e+00 -5.905671333694832992e-01 1.636519027241793825e-09
1.883767535070140164e+00 -6.517177467123295154e-01 1.880032893931139073e-09
1.923847695390781487e+00 -7.080858638291122054e-01 2.091942884215986681e-09
1.963927855711422810e+00 -7.591138839890604340e-01 2.277914931093431321e-09
2.004008016032063910e+00 -8.043294852665937578e-01 2.427240512546021789e-09
2.044088176352705233e+00 -8.433452285010032412e-01 2.518240351549990770e-09
2.084168336673346555e+00 -8.758552484748061140e-01 2.532658961420052120e-09
2.124248496993987878e+00 -9.016317476727310209e-01 2.467159931767904055e-09
2.164328657314629201e+00 -9.205213510831263823e-01 2.335163547625303349e-09
2.204408817635270523e+00 -9.324402923659682596e-01 2.160972522084218339e-09
2.244488977955911846e+00 -9.373706565312566186e-01 1.972015672339284479e-09
2.284569138276553169e+00 -9.353565129957998048e-01 1.793189262029707146e-09
2.324649298597194491e+00 -9.265006242758018207e-01 1.644469382648366112e-09
2.364729458917835370e+00 -9.109620362935146876e-01 1.540593028797379484e-09
2.404809619238476692e+00 -8.889541581741149390e-01 1.491591404453639728e-09
2.444889779559118015e+00 -8.607437042121108828e-01 1.503151025612357507e-09
2.484969939879759337e+00 -8.266499422611354175e-01 1.575813596434487466e-09
2.525050100200400660e+00 -7.870448357618839985e-01 1.702609329356570002e-09
2.565130260521041983e+00 -7.423528721823984267e-01 1.865759799155587060e-09
2.605210420841683305e+00 -6.930511340705262091e-01 2.034578596112246352e-09
2.645290581162324628e+00 -6.396694692466476928e-01 2.167229160236325658e-09
2.685370741482965951e+00 -5.827890531490136361e-01 2.217250332028318818e-09
2.725450901803607273e+00 -5.230413261345880915e-01 2.143206166761392464e-09
2.765531062124248596e+00 -4.611052366384479906e-01 1.917740861662538880e-09
2.805611222444889474e+00 -3.977027214137355271e-01 1.533615862100136599e-09
2.845691382765530797e+00 -3.335941150141488176e-01 1.011334981674494302e-09
2.885771543086172120e+00 -2.695702863673701266e-01 4.277679819344284604e-10
2.925851703406813442e+00 -2.064450868016151075e-01 1.928358381483783444e-11
2.965931863727454765e+00 -1.450427070239355687e-01 4.909944558818578411e-10
3.006012024048096087e+00 -8.618820498561735599e-02 3.855822550041854941e-09
3.046092184368737410e+00 -3.069444770418207347e-02 1.557387011312884291e-08
3.086172344689378733e+00 2.065256770277586543e-02 4.976945528452308187e-08
3.126252505010020055e+00 6.710867974517296941e-02 1.414333405838892805e-07
3.166332665330661378e+00 1.079853485362979315e-01 3.737760257555446367e-07
3.206412825651302256e+00 1.426644392618481860e-01 9.370024859816745525e-07
3.246492985971943579e+00 1.706120307793549673e-01 2.249306766692115687e-06
3.286573146292584902e+00 1.913907675370215555e-01 5.195626076500077245e-06
3.326653306613226224e+00 2.046709147506300674e-01 1.157963330262762172e-05
3.366733466933867547e+00 2.102387865536375633e-01 2.494471106094352451e-05
3.406813627254508869e+00 2.080031106283585229e-01 5.200559233031459280e-05
3.446893787575150192e+00 1.979984493796431433e-01 1.050446580608854118e-04
3.486973947895791515e+00 1.803854774551406637e-01 2.057591474238614144e-04
3.527054108216432837e+00 1.554486366431499511e-01 3.911807421144317880e-04
3.567134268537074160e+00 1.235904641053298114e-01 7.223837963640234979e-04
3.607214428857715482e+00 8.532342162460888890e-02 1.296699605782555094e-03
3.647294589178356361e+00 4.125880546204473143e-02 2.263961727930545367e-03
3.687374749498997684e+00 -7.906094931039957599e-03 3.846846840231345124e-03
3.727454909819639006e+00 -6.140287093468166368e-02 6.364513078647602781e-03
3.767535070140280329e+00 -1.184082683118809071e-01 1.025745224495259664e-02
3.807615230460921651e+00 -1.780604414985541839e-01 1.610984005436739627e-02
3.847695390781562974e+00 -2.394765197999603468e-01 2.466363952778872701e-02
3.887775551102204297e+00 -3.017688879348318087e-01 3.681712062852610101e-02
3.927855711422845619e+00 -3.640607813699004436e-01 5.359920714124385283e-02
3.967935871743486942e+00 -4.255015143883446038e-01 7.611121174494732411e-02
4.008016032064127820e+00 -4.852787184194242154e-01 1.054301034597254078e-01
4.048096192384769587e+00 -5.426299174743302034e-01 1.424715291384967553e-01
4.088176352705410466e+00 -5.968518101556014033e-01 1.878186470833648203e-01
4.128256513026052232e+00 -6.473067670614475189e-01 2.415315817459642578e-01
4.168336673346693111e+00 -6.934286839928728297e-01 3.029619600496280540e-01
4.208416833667334878e+00 -7.347256490520557293e-01 3.706054633372677376e-01
4.248496993987975756e+00 -7.707813272975576613e-01 4.420285497759073312e-01
4.288577154308616635e+00 -8.012553608481185474e-01 5.139042449483901542e-01
4.328657314629258401e+00 -8.258815060522269880e-01 5.821795244653376056e-01
4.368737474949899280e+00 -8.444657657760253899e-01 6.423804873614694655e-01
4.408817635270541047e+00 -8.568835037371864694e-01 6.900355665742536893e-01
4.448897795591181925e+00 -8.630760031218736028e-01 7.211707867764195479e-01
4.488977955911823692e+00 -8.630474839638857532e-01 7.328114423281153478e-01
4.529058116232464570e+00 -8.568617315632843789e-01 7.234081749707349518e-01
4.569138276553106337e+00 -8.446392571677466821e-01 6.931116689932432795e-01
4.609218436873747216e+00 -8.265548621043101729e-01 6.438364011688328947e-01
4.649298597194388982e+00 -8.028355966795936993e-01 5.790877664305988937e-01
4.689378757515029861e+00 -7.737591443739872954e-01 5.035682462098306500e-01
4.729458917835670739e+00 -7.396526011010564616e-01 4.226202192604957553e-01
4.769539078156312506e+00 -7.008916633896247195e-01 3.415952462527268030e-01
4.809619238476953385e+00 -6.578994986288517755e-01 2.652514608905711113e-01
4.849699398797595151e+00 -6.111460250043931897e-01 1.972787031259712609e-01
