# time correlation fidelity
2.004008016032063910e+00 -9.747560330972474540e-01 6.944185691494857426e-01
2.044088176352705233e+00 -9.714090566916437908e-01 6.841907047824337118e-01
2.084168336673346555e+00 -9.679997909286264246e-01 6.739096609843757690e-01
2.124248496993987878e+00 -9.645284841575800794e-01 6.635820827131966304e-01
2.164328657314629201e+00 -9.609953958098849114e-01 6.532145798604934717e-01
2.204408817635270523e+00 -9.574007926475189834e-01 6.428137101428182953e-01
2.244488977955911846e+00 -9.537449025049657969e-01 6.323858478893477075e-01
2.284569138276553169e+00 -9.500279786700672746e-01 6.219373505347088882e-01
2.324649298597194491e+00 -9.462502937130826686e-01 6.114745349917414252e-01
2.364729458917835370e+00 -9.424121313959297197e-01 6.010036491218831989e-01
2.404809619238476692e+00 -9.385137879901789271e-01 5.905308686562430465e-01
2.444889779559118015e+00 -9.345555609410557407e-01 5.800622705877711560e-01
2.484969939879759337e+00 -9.305376978668350452e-01 5.696037330956819078e-01
2.525050100200400660e+00 -9.264604845402748534e-01 5.591610957088564149e-01
2.565130260521041983e+00 -9.223242219130857178e-01 5.487401111265636233e-01
2.605210420841683305e+00 -9.181292209935013604e-01 5.383464309546538429e-01
2.645290581162324628e+00 -9.138758039823553503e-01 5.279856033345017297e-01
2.685370741482965951e+00 -9.095642898210539729e-01 5.176630257848370276e-01
2.725450901803607273e+00 -9.051949718031153669e-01 5.073838737804970966e-01
2.765531062124248596e+00 -9.007681806866063567e-01 4.971532760308362553e-01
2.805611222444889474e+00 -8.962842618724700117e-01 4.869762436369777792e-01
2.845691382765530797e+00 -8.917435751931106491e-01 4.768576639102551917e-01
2.885771543086172120e+00 -8.871464964852886492e-01 4.668022994983726526e-01
2.925851703406813442e+00 -8.824933702850416006e-01 4.568147296397877533e-01
2.965931863727454765e+00 -8.777844973429935749e-01 4.468993331475769049e-01
3.006012024048096087e+00 -8.730202354077796212e-01 4.370604060398918800e-01
3.046092184368737410e+00 -8.682009525001144201e-01 4.273021040608928067e-01
3.086172344689378733e+00 -8.633270276586014758e-01 4.176284417790573911e-01
3.126252505010020055e+00 -8.583988521266159299e-01 4.080432922763893022e-01
3.166332665330661378e+00 -8.534167970377050105e-01 3.985503158017197345e-01
3.206412825651302256e+00 -8.483812357363103018e-01 3.891530040582885097e-01
3.246492985971943579e+00 -8.432925734553221586e-01 3.798547405716253267e-01
3.286573146292584902e+00 -8.381512299337098293e-01 3.706587613589609753e-01
3.326653306613226224e+00 -8.329576410290920885e-01 3.615681560305039621e-01
3.366733466933867547e+00 -8.277122570983884708e-01 3.525858663300502349e-01
3.406813627254508869e+00 -8.224154516856087005e-01 3.437146098873841704e-01
3.446893787575150192e+00 -8.170676158937496547e-01 3.349569592290155273e-01
3.486973947895791515e+00 -8.116691806530808018e-01 3.263153608737644484e-01
3.527054108216432837e+00 -8.062205882379428479e-01 3.177921121080127254e-01
3.567134268537074160e+00 -8.007222937064025770e-01 3.093893628669630580e-01
3.607214428857715482e+00 -7.951747610232111629e-01 3.011091106986406030e-01
3.647294589178356361e+00 -7.895784138901777993e-01 2.929531358666958019e-01
3.687374749498997684e+00 -7.839337076417725036e-01 2.849230971861422268e-01
3.727454909819639006e+00 -7.782411222032631359e-01 2.770205229249182999e-01
3.767535070140280329e+00 -7.725011533678616260e-01 2.692467997126949952e-01
3.807615230460921651e+00 -7.667143144915674613e-01 2.616031754146285193e-01
3.847695390781562974e+00 -7.608811164998671162e-01 2.540907512105323729e-01
3.887775551102204297e+00 -7.550019805940512141e-01 2.467104397718576370e-01
3.927855711422845619e+00 -7.490773916680587563e-01 2.394630443253247254e-01
3.967935871743486942e+00 -7.431078573733987946e-01 2.323492407775094304e-01
4.008016032064127820e+00 -7.370938987109859619e-01 2.253695755062620210e-01
4.048096192384769587e+00 -7.310360516385017160e-01 2.185244687293654009e-01
4.088176352705410466e+00 -7.249348442531270420e-01 2.118142074142463638e-01
4.128256513026052232e+00 -7.187907589001321096e-01 2.052389317583325490e-01
4.168336673346693111e+00 -7.126043300597687535e-01 1.987986802831029909e-01
4.208416833667334878e+00 -7.063761084952856484e-01 1.924933773823510053e-01
4.248496993987975756e+00 -7.001066599273371160e-01 1.863228357576897365e-01
4.288577154308616635e+00 -6.937965665224464784e-01 1.802867601039802592e-01
4.328657314629258401e+00 -6.874463801214858449e-01 1.743847242787737728e-01
4.368737474949899280e+00 -6.810566136151301464e-01 1.686161697361808209e-01
4.408817635270541047e+00 -6.746278433290776588e-01 1.629804649126541938e-01
4.448897795591181925e+00 -6.681606612837425185e-01 1.574768818627599876e-01
4.488977955911823692e+00 -6.616556764771719390e-01 1.521045999868895771e-01
4.529058116232464570e+00 -6.551135164475000439e-01 1.468627100356560966e-01
4.569138276553106337e+00 -6.485347451998084711e-01 1.417502106616725932e-01
4.609218436873747216e+00 -6.419199124302782389e-01 1.367660152353485370e-01
4.649298597194388982e+00 -6.352696267185261592e-01 1.319089622959924990e-01
4.689378757515029861e+00 -6.285845104036735798e-01 1.271778156972796781e-01
4.729458917835670739e+00 -6.218652013437778736e-01 1.225712684929675805e-01
4.769539078156312506e+00 -6.151123520574948156e-01 1.180879464427667391e-01
4.809619238476953385e+00 -6.083265554441601441e-01 1.137264015350096663e-01
4.849699398797595151e+00 -6.015084239396999433e-01 1.094851258790192350e-01
4.889779559118236030e+00 -5.946586084384831716e-01 1.053625579508857685e-01
4.929859719438877796e+00 -5.877777749491798209e-01 1.013570830104206927e-01
4.969939879759518675e+00 -5.808666062224435711e-01 9.746703677526584453e-02
5.010020040080160442e+00 -5.739257934217681933e-01 9.369070800252669862e-02
5.050100200400801320e+00 -5.669559417337005636e-01 9.002633186276316757e-02
5.090180360721443087e+00 -5.599577045006334242e-01 8.647210704501015477e-02
5.130260521042083965e+00 -5.529317691499160414e-01 8.302619778753222990e-02
5.170340681362724844e+00 -5.458788391608337953e-01 7.968673526519548522e-02
5.210420841683366611e+00 -5.387996359236075783e-01 7.645182096151179052e-02
5.250501002004007489e+00 -5.316948779726432539e-01 7.331953142498322251e-02
5.290581162324649256e+00 -5.245651894568827966e-01 7.028792668693537027e-02
5.330661322645290134e+00 -5.174112625844415891e-01 6.735504207551461231e-02
5.370741482965931901e+00 -5.102338144820195431e-01 6.451889481521379255e-02
5.410821643286572780e+00 -5.030335772131723227e-01 6.177748775244622931e-02
5.450901803607214546e+00 -4.958112995535829404e-01 5.912881218450571907e-02
5.490981963927855425e+00 -4.885677166744792910e-01 5.657085103829541384e-02
5.531062124248497192e+00 -4.813034999193766539e-01 5.410158179113953164e-02
5.571142284569138070e+00 -4.740193868629125062e-01 5.171897709309272034e-02
5.611222444889778949e+00 -4.667161331637535437e-01 4.942100821761179902e-02
5.651302605210420715e+00 -4.593945104026693205e-01 4.720564753412109099e-02
5.691382765531061594e+00 -4.520553077251558416e-01 4.507087083576553910e-02
5.731462925851703361e+00 -4.446992743181323871e-01 4.301466338777380771e-02
5.771543086172344239e+00 -4.373271073661877395e-01 4.103502220723111854e-02
5.811623246492986006e+00 -4.299395787403883507e-01 3.912994992477594747e-02
5.851703406813626884e+00 -4.225374756485519301e-01 3.729746101121774599e-02
5.891783567134268651e+00 -4.151216017866127816e-01 3.553558368016745267e-02
5.931863727454909530e+00 -4.076927789186290951e-01 3.384236167948938279e-02
5.971943887775551296e+00 -4.002517593284686259e-01 3.221586392693797513e-02
6.012024048096192175e+00 -3.927992785552388844e-01 3.065418026208947821e-02
6.052104208416833053e+00 -3.853361346428753609e-01 2.915541612723891035e-02
6.092184368737474820e+00 -3.778631391669276529e-01 2.771769882030210644e-02
6.132264529058115698e+00 -3.703811190500012618e-01 2.633917877720933637e-02
6.172344689378757465e+00 -3.628909152697594731e-01 2.501803098644685489e-02
6.212424849699398344e+00 -3.553932932203336392e-01 2.375246205313615022e-02
6.252505010020040110e+00 -3.478890382705516759e-01 2.254070425397468672e-02
6.292585170340680989e+00 -3.403789787187785354e-01 2.138101535276193052e-02
6.332665330661322756e+00 -3.328639569906678419e-01 2.027168162309321564e-02
6.372745490981963634e+00 -3.253448313335767228e-01 1.921101865227956701e-02
6.412825651302604513e+00 -3.178224666390351283e-01 1.819737304704356282e-02
6.452905811623246279e+00 -3.102976297903436986e-01 1.722913223708131061e-02
6.492985971943887158e+00 -3.027711375770547608e-01 1.630471126370874879e-02
6.533066132264528925e+00 -2.952438414518810950e-01 1.542255519421326798e-02
6.573146292585169803e+00 -2.877166071291443195e-01 1.458114158706585312e-02
6.613226452905811570e+00 -2.801903163950426601e-01 1.377898084096010681e-02
6.653306613226452448e+00 -2.726658454664750986e-01 1.301461806132631419e-02
6.693386773547094215e+00 -2.651439692033929485e-01 1.228663936493460708e-02
6.733466933867735094e+00 -2.576255315770301646e-01 1.159366018628194342e-02
6.773547094188376860e+00 -2.501114003853168177e-01 1.093432892129601354e-02
6.813627254509017739e+00 -2.426024565009652911e-01 1.030732783504127378e-02
6.853707414829658617e+00 -2.350995955966390660e-01 9.711373054105411698e-03
6.893787575150300384e+00 -2.276036943560384995e-01 9.145216698975571282e-03
6.933867735470941263e+00 -2.201155540492653606e-01 8.607649894687289735e-03
6.973947895791583029e+00 -2.126360459558275795e-01 8.097493498837614323e-03
7.014028056112223908e+00 -2.051660572685502781e-01 7.613601614304235307e-03
7.054108216432865675e+00 -1.977064883418027663e-01 7.154861624423539124e-03
7.094188376753506553e+00 -1.902582542759900519e-01 6.720193917347640732e-03
7.134268537074148320e+00 -1.828222259012726447e-01 6.308555242251464960e-03
7.174348697394789198e+00 -1.753992164408740007e-01 5.918938711880982438e-03
7.214428857715430965e+00 -1.679901127850861597e-01 5.550365451558090212e-03
7.254509018036071843e+00 -1.605958138999136753e-01 5.201888241008603697e-03
7.294589178356712722e+00 -1.532172317820645890e-01 4.872591102083811791e-03
7.334669338677354489e+00 -1.458552929118111519e-01 4.561588827635879202e-03
7.374749498997995367e+00 -1.385108508587621357e-01 4.268029708170382151e-03
7.414829659318637134e+00 -1.311847386271950688e-01 3.991092680887552840e-03
7.454909819639278012e+00 -1.238778488698785152e-01 3.729983974756300499e-03
7.494989979959919779e+00 -1.165910842113785928e-01 3.483938541024901754e-03
7.535070140280560658e+00 -1.093253589329692133e-01 3.252219471780305564e-03
7.575150300601202424e+00 -1.020815975218046651e-01 3.034117528751550160e-03
7.615230460921843303e+00 -9.486064236581878695e-02 2.828954007740973071e-03
7.655310621242485070e+00 -8.766335168837201264e-02 2.636076065375310418e-03
7.695390781563125948e+00 -8.049062359022447766e-02 2.454855387654253460e-03
7.735470941883766827e+00 -7.334336589031489884e-02 2.284688812456413341e-03
7.775551102204408593e+00 -6.622249766545573735e-02 2.124997686373746898e-03
7.815631262525049472e+00 -5.912894043595527671e-02 1.975227525042154257e-03
7.855711422845691239e+00 -5.206351699898167235e-02 1.834850244476298646e-03
7.895791583166332117e+00 -4.502709392560941964e-02 1.703359113954072950e-03
7.935871743486973884e+00 -3.802056715800337244e-02 1.580268714439152060e-03
7.975951903807614762e+00 -3.104484192951542307e-02 1.465114941195921113e-03
8.016032064128255641e+00 -2.410083434363020222e-02 1.357454351015877081e-03
8.056112224448897408e+00 -1.718945091638068509e-02 1.256863859358622231e-03
8.096192384769539174e+00 -1.031149748464766508e-02 1.162941424325749035e-03
8.136272545090179165e+00 -3.467841222145664429e-03 1.075302782212108873e-03
8.176352705410820931e+00 3.340632371321766800e-03 9.935816056632859085e-04
8.216432865731462698e+00 1.011302998214508135e-02 9.174290744540481660e-04
8.256513026052104465e+00 1.684844898684853196e-02 8.465132615540873259e-04
8.296593186372744455e+00 2.354600947712963063e-02 7.805191034058800220e-04
8.336673346693386222e+00 3.020490849861238308e-02 7.191486117929271572e-04
8.376753507014027988e+00 3.682428143757226352e-02 6.621178469754339510e-04
8.416833667334669755e+00 4.340325365651532402e-02 6.091573362593588267e-04
8.456913827655309746e+00 4.994094337333242900e-02 5.600115800961719603e-04
8.496993987975951512e+00 5.643646032675885688e-02 5.144384954945999773e-04
8.537074148296593279e+00 6.288895859269273692e-02 4.722093936420338096e-04
8.577154308617233269e+00 6.929764935938123593e-02 4.331084820862450297e-04
8.617234468937875036e+00 7.566168222416136402e-02 3.969311932840014867e-04
8.657314629258516803e+00 8.198020094060551322e-02 3.634842714721117358e-04
8.697394789579158569e+00 8.825234273739566981e-02 3.325852848215295221e-04
8.737474949899798560e+00 9.447723713812666846e-02 3.040621458230484777e-04
8.777555110220440326e+00 1.006540833362422616e-01 2.777530179478036659e-04
8.817635270541082093e+00 1.067821043667566971e-01 2.535055813734442384e-04
8.857715430861723860e+00 1.128604750937020479e-01 2.311762640445833277e-04
8.897795591182363850e+00 1.188883668527675741e-01 2.106300533425690307e-04
8.937875751503005617e+00 1.248649460806262740e-01 1.917400836478362744e-04
8.977955911823647384e+00 1.307893756224635939e-01 1.743872530987242663e-04
9.018036072144287374e+00 1.366608953264403514e-01 1.584602802234998651e-04
9.058116232464929141e+00 1.424787371109333400e-01 1.438547965429884780e-04
9.098196392785570907e+00 1.482421034992537912e-01 1.304728991599954770e-04
9.138276553106212674e+00 1.539501943269370732e-01 1.182229696827518403e-04
9.178356713426852664e+00 1.596022055375894422e-01 1.070193403006892795e-04
9.218436873747494431e+00 1.651973364358097218e-01 9.678198688144141549e-05
9.258517034068136198e+00 1.707348735925792726e-01 8.743634889221381986e-05
9.298597194388777964e+00 1.762140730497376018e-01 7.891283252099936976e-05
9.338677354709417955e+00 1.816341719722435188e-01 7.114655771069194553e-05
9.378757515030059722e+00 1.869944055843138220e-01 6.407711796671791324e-05
9.418837675350701488e+00 1.922940059803657231e-01 5.764832164888597331e-05
9.458917835671341479e+00 1.975322188053924011e-01 5.180796091439956454e-05
9.498997995991983245e+00 2.027083781272094043e-01 4.650763653420524860e-05
9.539078156312625012e+00 2.078217736412940331e-01 4.170240706272941171e-05
9.579158316633266779e+00 2.128716858602762996e-01 3.735061291787940025e-05
9.619238476953906769e+00 2.178573949781923980e-01 3.341368151743224401e-05
9.659318637274548536e+00 2.227781797589647728e-01 2.985593303566012112e-05
9.699398797595190302e+00 2.276333426702202845e-01 2.664442109718014018e-05
9.739478957915832069e+00 2.324222532288149068e-01 2.374879116642961160e-05
9.779559118236472059e+00 2.371442384607230780e-01 2.114100436275948198e-05
9.819639278557113826e+00 2.417986236862534055e-01 1.879522552554771544e-05
9.859719438877755593e+00 2.463847349762345318e-01 1.668767728803562716e-05
9.899799599198395583e+00 2.509018982112706242e-01 1.479649886017697675e-05
9.939879759519037350e+00 2.553494782929878748e-01 1.310159500155276018e-05
9.979959919839679117e+00 2.597268892703594179e-01 1.158451043267650271e-05
1.002004008016032088e+01 2.640335052711408892e-01 1.022835171236040017e-05
1.006012024048096087e+01 2.682687023549199523e-01 9.017654909749552887e-06
1.010020040080160264e+01 2.724318581271749085e-01 7.938280786121215763e-06
1.014028056112224441e+01 2.765223509388329282e-01 6.977316526109681565e-06
1.018036072144288617e+01 2.805396167880879754e-01 6.122981594328121517e-06
1.022044088176352616e+01 2.844831161652124352e-01 5.364542686990343400e-06
1.026052104208416793e+01 2.883522803435416004e-01 4.692234343888160110e-06
1.030060120240480970e+01 2.921465446727168347e-01 4.097181835893605139e-06
1.034068136272544969e+01 2.958653476637569946e-01 3.571330226701313810e-06
1.038076152304609145e+01 2.995081318788396785e-01 3.107377824428436587e-06
1.042084168336673322e+01 3.030743995718572226e-01 2.698705234714092211e-06
1.046092184368737499e+01 3.065636546429319487e-01 2.339329759557579604e-06
1.050100200400801498e+01 3.099753874197274106e-01 2.023853598049984085e-06
1.054108216432865675e+01 3.133090933186202798e-01 1.747410528349213537e-06
1.058116232464929851e+01 3.165642721014429450e-01 1.505619807670522709e-06
1.062124248496994028e+01 3.197404325110552725e-01 1.294541139874564800e-06
1.066132264529058027e+01 3.228371464952771719e-01 1.110613806467605074e-06
1.070140280561122204e+01 3.258539733511684466e-01 9.506565157467419978e-07
1.074148296593186380e+01 3.287904670549683939e-01 8.118278959760005674e-07
1.078156312625250379e+01 3.316461873859197773e-01 6.915900392572764607e-07
1.082164328657314556e+01 3.344206992288206726e-01 5.876799469871977308e-07
1.086172344689378733e+01 3.371135831445709052e-01 4.980823024898581155e-07
1.090180360721442909e+01 3.397244833381471429e-01 4.210019361500633278e-07
1.094188376753506908e+01 3.422530231049695226e-01 3.548493096731462012e-07
1.098196392785571085e+01 3.446988271738280485e-01 2.982177436448563982e-07
1.102204408817635262e+01 3.470615275259819055e-01 2.498642642252922861e-07
1.106212424849699438e+01 3.493407627660092829e-01 2.086926401238186070e-07
1.110220440881763437e+01 3.515361921637468190e-01 1.737351606889507764e-07
1.114228456913827614e+01 3.536475205537818467e-01 1.441354232454361733e-07
1.118236472945891791e+01 3.556744366512150646e-01 1.191480432615486199e-07
1.122244488977955790e+01 3.576166359495087099e-01 9.812161957430504505e-08
1.126252505010019966e+01 3.594738222122473847e-01 8.048786437753682085e-08
1.130260521042084143e+01 3.612457070081265265e-01 6.575214214504736881e-08
1.134268537074148320e+01 3.629320285750179398e-01 5.348214744114464467e-08
1.138276553106212319e+01 3.645325571054691682e-01 4.330079778081949162e-08
1.142284569138276495e+01 3.660470513771896250e-01 3.488577652090020254e-08
1.146292585170340672e+01 3.674752790934798785e-01 2.795967878251824954e-08
1.150300601202404849e+01 3.688170167427213819e-01 2.228441520418732679e-08
1.154308617234468848e+01 3.700720492373234527e-01 1.765624616754700976e-08
1.158316633266533024e+01 3.712402010895543558e-01 1.390049598297363986e-08
1.162324649298597201e+01 3.723213186346051584e-01 1.086851744564119206e-08
1.166332665330661200e+01 3.733152403122008134e-01 8.434939145237648626e-09
1.170340681362725377e+01 3.742218152205473158e-01 6.493924335591190352e-09
1.174348697394789554e+01 3.750409027299069775e-01 4.956441373584567747e-09
1.178356713426853730e+01 3.757723727015739312e-01 3.747824431390398457e-09
1.182364729458917729e+01 3.764161245894562802e-01 2.804561476118615095e-09
1.186372745490981906e+01 3.769720680270291502e-01 2.074258936510589110e-09
1.190380761523046083e+01 3.774401173274423704e-01 1.514108915945733050e-09
1.194388777555110259e+01 3.778201978975708197e-01 1.088962023265091810e-09
1.198396793587174258e+01 3.781122459934641022e-01 7.701105430964630117e-10
1.202404809619238435e+01 3.783162105158321964e-01 5.342084540814762132e-10
1.206412825651302612e+01 3.784320742076737187e-01 3.621446515245546524e-10
1.210420841683366611e+01 3.784598247009614003e-01 2.387959975166055459e-10
1.214428857715430787e+01 3.783994572353320263e-01 1.522269766068026495e-10
1.218436873747494964e+01 3.782509790977978126e-01 9.304440606469771822e-11
1.222444889779559141e+01 3.780144094450236247e-01 5.391901089580989782e-11
1.226452905811623140e+01 3.776897798020120156e-01 2.917112805255499088e-11
1.230460921843687316e+01 3.772771371510831862e-01 1.442231389487130733e-11
1.234468937875751493e+01 3.767765390781762092e-01 6.453635379544824433e-12
1.238476953907815670e+01 3.761880548459217155e-01 2.901744693775708632e-12
1.242484969939879669e+01 3.755117656929409797e-01 2.056755988034291951e-12
1.246492985971943845e+01 3.747477647500213060e-01 2.707687352465205658e-12
1.250501002004008022e+01 3.738961631891307702e-01 4.027540656673105910e-12
1.254509018036072021e+01 3.729571013084763687e-01 5.505840506607990666e-12
1.258517034068136198e+01 3.719307222585351291e-01 6.837228466253139633e-12
1.262525050100200374e+01 3.708171820830658549e-01 7.859219612011823576e-12
1.266533066132264551e+01 3.696166505874220465e-01 8.505166013667323822e-12
1.270541082164328550e+01 3.683293113173466415e-01 8.768791031119973336e-12
1.274549098196392727e+01 3.669553528463707637e-01 8.694041546507749745e-12
1.278557114228456904e+01 3.654949664557927136e-01 8.361199199109531891e-12
1.282565130260520903e+01 3.639483658645568664e-01 7.837549532298586523e-12
1.286573146292585079e+01 3.623157777113131806e-01 7.185214092829150045e-12
1.290581162324649256e+01 3.605974415038078473e-01 6.456787896088880033e-12
1.294589178356713433e+01 3.587936097003002756e-01 5.693494592296964997e-12
1.298597194388777432e+01 3.569045515650331457e-01 4.943321160607961117e-12
1.302605210420841608e+01 3.549305519654087915e-01 4.246449043847901752e-12
1.306613226452905785e+01 3.528719079996588404e-01 3.619409787786858504e-12
1.310621242484969962e+01 3.507289312951815119e-01 3.069520548748090360e-12
1.314629258517033961e+01 3.485019481611968395e-01 2.596982340011031799e-12
1.318637274549098137e+01 3.461912988631729027e-01 2.197163765095304669e-12
1.322645290581162314e+01 3.437973092661539276e-01 1.869995633330649654e-12
1.326653306613226313e+01 3.413203204836731675e-01 1.611325839187814160e-12
1.330661322645290490e+01 3.387606966928086161e-01 1.412983113624961274e-12
1.334669338677354666e+01 3.361188152508147731e-01 1.266898290003855120e-12
1.338677354709418843e+01 3.333950669447500181e-01 1.165608994264877263e-12
1.342685370741482842e+01 3.305898556366766439e-01 1.103007799405270978e-12
1.346693386773547019e+01 3.277035929322705821e-01 1.081048666768240408e-12
1.350701402805611195e+01 3.247367075023222527e-01 1.100212760767255125e-12
1.354709418837675372e+01 3.216896442579138538e-01 1.160544442413587091e-12
1.358717434869739371e+01 3.185628633172720714e-01 1.262789680358570044e-12
1.362725450901803548e+01 3.153568403033022993e-01 1.407801966564396410e-12
1.366733466933867724e+01 3.120720572420307426e-01 1.596481784747161804e-12
1.370741482965931723e+01 3.087089614923074210e-01 1.832390403791460551e-12
1.374749498997995900e+01 3.052680378955825446e-01 2.116545722728483540e-12
1.378757515030060077e+01 3.017497896646739175e-01 2.447918386688922159e-12
1.382765531062124253e+01 2.981547331129482670e-01 2.823205673999577122e-12
1.386773547094188253e+01 2.944833980277339336e-01 3.236275878020172187e-12
1.390781563126252429e+01 2.907363232637131256e-01 3.680841754962212163e-12
1.394789579158316606e+01 2.869140498195082434e-01 4.157080357019687013e-12
1.398797595190380783e+01 2.830171423748281123e-01 4.659016765289384517e-12
1.402805611222444782e+01 2.790461814711249766e-01 5.178910784632874304e-12
1.406813627254508958e+01 2.750017632981766047e-01 5.707763750770121760e-12
1.410821643286573135e+01 2.708845001016918497e-01 6.235441116654517626e-12
1.414829659318637134e+01 2.666949855738688369e-01 6.749881773032412504e-12
1.418837675350701311e+01 2.624337837790737815e-01 7.236771466232507219e-12
1.422845691382765487e+01 2.581015094472433047e-01 7.681919066495203509e-12
1.426853707414829664e+01 2.536987901504939025e-01 8.070615115426644375e-12
1.430861723446893663e+01 2.492262662357454528e-01 8.387984106159113244e-12
1.434869739478957840e+01 2.446845912847445681e-01 8.619424943209363422e-12
1.438877755511022016e+01 2.400744158923627525e-01 8.759589951423172130e-12
1.442885771543086193e+01 2.353963990988333366e-01 8.808673760850368828e-12
1.446893787575150192e+01 2.306512251278108327e-01 8.764292550269858250e-12
1.450901803607214369e+01 2.258395932858738020e-01 8.626649729638677862e-12
1.454909819639278545e+01 2.209622185594568300e-01 8.398549680907071448e-12
1.458917835671342544e+01 2.160198299477057160e-01 8.085112953506149778e-12
1.462925851703406721e+01 2.110130955640565908e-01 7.686364420002462824e-12
1.466933867735470898e+01 2.059426997771910961e-01 7.205119049269766890e-12
1.470941883767535074e+01 2.008093647738827259e-01 6.649042538466888874e-12
1.474949899799599073e+01 1.956138243316472569e-01 6.028028951768497118e-12
1.478957915831663250e+01 1.903568244808737375e-01 5.354245845664626612e-12
1.482965931863727427e+01 1.850391213775127719e-01 4.642686146872642635e-12
1.486973947895791603e+01 1.796614535487670861e-01 3.916251180772883267e-12
1.490981963927855602e+01 1.742245838392952884e-01 3.196581377313652126e-12
1.494989979959919779e+01 1.687292956543280098e-01 2.504669086432093217e-12
1.498997995991983956e+01 1.631763871261628085e-01 1.861549060699973949e-12
1.503006012024047955e+01 1.575666717810246809e-01 1.287586408983711881e-12
1.507014028056112132e+01 1.519009610488658291e-01 8.011720922010822958e-13
1.511022044088176308e+01 1.461799837278787983e-01 4.168791534162925843e-13
1.515030060120240485e+01 1.404045266717406926e-01 1.510469777171686509e-13
1.519038076152304484e+01 1.345753979145433432e-01 1.941176856491584643e-14
1.523046092184368661e+01 1.286934162519857150e-01 3.648476274882919981e-14
1.527054108216432837e+01 1.227594119754286117e-01 2.153786933018741866e-13
