# time correlation fidelity
1.519038076152304484e+01 -5.169351313014721727e-01 2.998225166264900941e-07
1.523046092184368661e+01 -4.932502876159735594e-01 2.867714060160197070e-07
1.527054108216432837e+01 -4.691975189643438071e-01 2.801582460494427743e-07
1.531062124248497014e+01 -4.448386606422509160e-01 2.822900023325450053e-07
1.535070140280561013e+01 -4.202369528541295973e-01 2.948637308936859991e-07
1.539078156312625190e+01 -3.954568548105972248e-01 3.189711834406877439e-07
1.543086172344689366e+01 -3.705640205628624728e-01 3.552189400045040911e-07
1.547094188376753365e+01 -3.456251950722384891e-01 4.039491792901516129e-07
1.551102204408817542e+01 -3.207080770501519740e-01 4.655340028072719225e-07
1.555110220440881719e+01 -2.958810098661866506e-01 5.407119734562373426e-07
1.559118236472945895e+01 -2.712129313910639494e-01 6.309207863198368682e-07
1.563126252505009894e+01 -2.467732160665083718e-01 7.386110936226861221e-07
1.567134268537074071e+01 -2.226315331437434542e-01 8.675199501444411462e-07
1.571142284569138248e+01 -1.988574466475742375e-01 1.022907556795720188e-06
1.575150300601202424e+01 -1.755203096753786829e-01 1.211750649394901378e-06
1.579158316633266423e+01 -1.526890712968656250e-01 1.442939662701574805e-06
1.583166332665330600e+01 -1.304321142494614394e-01 1.727522388104221773e-06
1.587174348697394777e+01 -1.088168241837324385e-01 2.079073497306436219e-06
1.591182364729458776e+01 -8.790939969374117480e-02 2.514254228463152311e-06
1.595190380761522952e+01 -6.777465616284507333e-02 3.053686128114876891e-06
1.599198396793587129e+01 -4.847582771305691818e-02 3.723270452108177925e-06
1.603206412825651128e+01 -3.007418433544912367e-02 4.556118572178313477e-06
1.607214428857715305e+01 -1.262873661288133748e-02 5.595262880613353976e-06
1.611222444889779482e+01 3.803927276622157821e-03 6.897382487170926929e-06
1.615230460921843658e+01 1.916986421830329732e-02 8.537816777922958438e-06
1.619238476953907835e+01 3.341806968300015113e-02 1.061717030915664979e-05
1.623246492985972012e+01 4.650084390671876955e-02 1.326985168259312090e-05
1.627254509018035833e+01 5.837390775547051519e-02 1.667499139205463502e-05
1.631262525050100010e+01 6.899661108184017289e-02 2.107021227519741293e-05
1.635270541082164186e+01 7.833213508369912814e-02 2.676879061878027817e-05
1.639278557114228363e+01 8.634784911813579711e-02 3.418079000340138861e-05
1.643286573146292540e+01 9.301538329128078431e-02 4.383894643492797645e-05
1.647294589178356716e+01 9.831077961564839429e-02 5.643002624508676533e-05
1.651302605210420893e+01 1.022146066071593917e-01 7.283252292601491852e-05
1.655310621242485070e+01 1.047122297398910690e-01 9.416162456268761436e-05
1.659318637274548891e+01 1.057938423088506524e-01 1.218226044327214169e-04
1.663326653306613068e+01 1.054545248199654228e-01 1.575736913060239719e-04
1.667334669338677244e+01 1.036942768694348871e-01 2.035996571620623434e-04
1.671342685370741421e+01 1.005181458939678057e-01 2.625974984057466801e-04
1.675350701402805598e+01 9.593621083737961797e-02 3.378755986398489686e-04
1.679358717434869774e+01 8.996353226770363587e-02 4.334677045258175567e-04
1.683366733466933951e+01 8.262010287084195492e-02 5.542631663302830317e-04
1.687374749498997772e+01 7.393081913465540667e-02 7.061548250805841113e-04
1.691382765531061949e+01 6.392539894435712855e-02 8.962055761735294220e-04
1.695390781563126126e+01 5.263822917152898018e-02 1.132834519290204251e-03
1.699398797595190302e+01 4.010822805182511636e-02 1.426023361344119778e-03
1.703406813627254479e+01 2.637869510328872888e-02 1.787543007854665647e-03
1.707414829659318656e+01 1.149712750801709302e-02 2.231198628396347319e-03
1.711422845691382832e+01 -4.485005914397549240e-03 2.773092808676453497e-03
1.715430861723446654e+01 -2.151248575937037347e-02 3.431903494047196419e-03
1.719438877755510831e+01 -3.952657036825002468e-02 4.229173082725677137e-03
1.723446893787575007e+01 -5.846528770438142592e-02 5.189598487884519371e-03
1.727454909819639184e+01 -7.826370904868479306e-02 6.341321088396736569e-03
1.731462925851703361e+01 -9.885423026459445872e-02 7.716203936960561692e-03
1.735470941883767537e+01 -1.201668407138779954e-01 9.350087073872807159e-03
1.739478957915831714e+01 -1.421294929243933081e-01 1.128299535360083490e-02
1.743486973947895891e+01 -1.646684096432159405e-01 1.355929925517303757e-02
1.747494989979959712e+01 -1.877083861873949377e-01 1.622780479875770079e-02
1.751503006012023889e+01 -2.111730739325058948e-01 1.934175563232407719e-02
1.755511022044088065e+01 -2.349853646137134711e-01 2.295870817498091646e-02
1.759519038076152242e+01 -2.590677302814843874e-01 2.714027990925426889e-02
1.763527054108216419e+01 -2.833424996759195125e-01 3.195175091941056256e-02
1.767535070140280595e+01 -3.077321375919246926e-01 3.746148891161724115e-02
1.771543086172344772e+01 -3.321595738437363998e-01 4.374016648438241311e-02
1.775551102204408593e+01 -3.565485740141896009e-01 5.085976133756049677e-02
1.779559118236472770e+01 -3.808239531631955055e-01 5.889236114962388691e-02
1.783567134268536947e+01 -4.049118235255591558e-01 6.790872854519375279e-02
1.787575150300601123e+01 -4.287398357387667280e-01 7.797663015994631130e-02
1.791583166332665300e+01 -4.522375439944018582e-01 8.915892119820485739e-02
1.795591182364729477e+01 -4.753365503186854912e-01 1.015114735981097333e-01
1.799599198396793653e+01 -4.979706928508768060e-01 1.150809061895144841e-01
1.803607214428857475e+01 -5.200761916313474398e-01 1.299021710716597999e-01
1.807615230460921651e+01 -5.415919613371266150e-01 1.459960195967385244e-01
1.811623246492985828e+01 -5.624596990399035601e-01 1.633664911343600257e-01
1.815631262525050005e+01 -5.826239923761713513e-01 1.819984155445077689e-01
1.819639278557114181e+01 -6.020323821803534869e-01 2.018550211596245869e-01
1.823647294589178358e+01 -6.206355785783592705e-01 2.228757365982396710e-01
1.827655310621242535e+01 -6.383875170554067502e-01 2.449743342761534215e-01
1.831663326653306711e+01 -6.552453773126417635e-01 2.680374437124973253e-01
1.835671342685370533e+01 -6.711695873948418933e-01 2.919235327248586032e-01
1.839679358717434710e+01 -6.861239137221486484e-01 3.164624891480471436e-01
1.843687374749498886e+01 -7.000755121473647424e-01 3.414559191408289007e-01
1.847695390781563063e+01 -7.129948647417748697e-01 3.666781409630049393e-01
1.851703406813627240e+01 -7.248557413822372952e-01 3.918779656668530675e-01
1.855711422845691416e+01 -7.356351818828547051e-01 4.167813351506489683e-01
1.859719438877755593e+01 -7.453135370249139857e-01 4.410949194631633152e-01
1.863727454909819414e+01 -7.538743561600572685e-01 4.645104347868068695e-01
1.867735470941883591e+01 -7.613043158264178878e-01 4.867097745964875655e-01
1.871743486973947768e+01 -7.675931371906146161e-01 5.073708550963478281e-01
1.875751503006011944e+01 -7.727335995890767251e-01 5.261742593835350146e-01
1.879759519038076121e+01 -7.767214189679108038e-01 5.428101556614172152e-01
1.883767535070140298e+01 -7.795551556532303028e-01 5.569855566039441097e-01
1.887775551102204474e+01 -7.812361083701686582e-01 5.684316606064117039e-01
1.891783567134268296e+01 -7.817682924275229928e-01 5.769112889312932868e-01
1.895791583166332472e+01 -7.811583383513616141e-01 5.822257675257729304e-01
1.899799599198396649e+01 -7.794153936670737970e-01 5.842212411019236384e-01
1.903807615230460826e+01 -7.765510244643744064e-01 5.827941639166716037e-01
1.907815631262525002e+01 -7.725791627831678499e-01 5.778958649066634479e-01
1.911823647294589179e+01 -7.675160373759409849e-01 5.695357315301057266e-01
1.915831663326653356e+01 -7.613800853663444945e-01 5.577829379696819245e-01
1.919839679358717532e+01 -7.541918759004209161e-01 5.427666557449191131e-01
1.923847695390781354e+01 -7.459740451563057206e-01 5.246746299166838989e-01
1.927855711422845530e+01 -7.367512495541134188e-01 5.037500259191945995e-01
1.931863727454909707e+01 -7.265501020397699961e-01 4.802866480970794383e-01
1.935871743486973884e+01 -7.153991170413238621e-01 4.546226532561148392e-01
1.939879759519038060e+01 -7.033286566331350409e-01 4.271328687578813676e-01
1.943887775551102237e+01 -6.903708826990631042e-01 3.982198141370890676e-01
1.947895791583166414e+01 -6.765597245445982288e-01 3.683040131845320420e-01
1.951903807615230235e+01 -6.619308388110496377e-01 3.378136960385221821e-01
1.955911823647294412e+01 -6.465215760750060436e-01 3.071742953594039371e-01
1.959919839679358589e+01 -6.303709152064934651e-01 2.767978117081853484e-01
1.963927855711422765e+01 -6.135194517112663171e-01 2.470730222024341838e-01
1.967935871743486942e+01 -5.960093648483456574e-01 2.183564551214211003e-01
1.971943887775551119e+01 -5.778843982302933613e-01 1.909645717983755320e-01
1.975951903807615295e+01 -5.591897711089993672e-01 1.651670980259706545e-01
1.979959919839679117e+01 -5.399721604943878983e-01 1.411823600014900648e-01
1.983967935871743293e+01 -5.202796689303155198e-01 1.191743810218244271e-01
1.987975951903807470e+01 -5.001617988507469637e-01 9.925183789328141659e-02
1.991983967935871647e+01 -4.796693499968773255e-01 8.146870137451207861e-02
1.995991983967935823e+01 -4.588543554465918661e-01 6.582682904694062143e-02
2.000000000000000000e+01 -4.377700462061835940e-01 5.228021323920022112e-02
