# time correlation fidelity
1.519038076152304484e+01 -7.158056801381149081e-02 6.847440820484227211e-03
1.523046092184368661e+01 -5.525435340331361772e-02 8.334543854444586078e-03
1.527054108216432837e+01 -4.353849004660285266e-02 1.026780481270040714e-02
1.531062124248497014e+01 -3.685463181732475529e-02 1.258785478979359933e-02
1.535070140280561013e+01 -3.466239774343776031e-02 1.503619920133803141e-02
1.539078156312625190e+01 -3.594009275227005168e-02 1.720152307556978635e-02
1.543086172344689366e+01 -3.988970822953076534e-02 1.869739929708085988e-02
1.547094188376753365e+01 -4.640784575532673484e-02 1.936055607342957591e-02
1.551102204408817542e+01 -5.605231552837487696e-02 1.930945802587625409e-02
1.555110220440881719e+01 -6.957658354561992164e-02 1.881302957796781791e-02
1.559118236472945895e+01 -8.736517155356116060e-02 1.808867855506084837e-02
1.563126252505009894e+01 -1.091248597967769546e-01 1.720828899239887702e-02
1.567134268537074071e+01 -1.339938066977732489e-01 1.616807341340136331e-02
1.571142284569138248e+01 -1.609600998926951354e-01 1.500543892346726041e-02
1.575150300601202424e+01 -1.893063216177506836e-01 1.383505079721403068e-02
1.579158316633266423e+01 -2.188078065040289510e-01 1.280196421613305144e-02
1.583166332665330600e+01 -2.495948202359757062e-01 1.201727667263696384e-02
1.587174348697394777e+01 -2.818050195757766940e-01 1.150497617347881647e-02
1.591182364729458776e+01 -3.152636441730121142e-01 1.115997366787617462e-02
1.595190380761522952e+01 -3.493832726249893605e-01 1.075596388213281851e-02
1.599198396793587129e+01 -3.833207583284920505e-01 1.005068069796886780e-02
1.603206412825651128e+01 -4.162724647598439742e-01 8.938496171785577718e-03
1.607214428857715305e+01 -4.477157288963698467e-01 7.520827082956743799e-03
1.611222444889779482e+01 -4.774616358379141778e-01 6.032607518225575026e-03
1.615230460921843658e+01 -5.055139307062666010e-01 4.694363762660862423e-03
1.619238476953907835e+01 -5.318474671828875566e-01 3.606231927765436631e-03
1.623246492985972012e+01 -5.562495452921223382e-01 2.745489943314578622e-03
1.627254509018035833e+01 -5.783117638457030418e-01 2.043328831118704312e-03
1.631262525050100010e+01 -5.975585830356617834e-01 1.459267834024955855e-03
1.635270541082164186e+01 -6.136164496587261930e-01 9.934367828768678188e-04
1.639278557114228363e+01 -6.263184205681082695e-01 6.544706271325358843e-04
1.643286573146292540e+01 -6.356922340754381784e-01 4.341098033464544227e-04
1.647294589178356716e+01 -6.418588701286034315e-01 3.077282333675303294e-04
1.651302605210420893e+01 -6.449130750454936667e-01 2.467113542031357785e-04
1.655310621242485070e+01 -6.448597218344170878e-01 2.264680591665274860e-04
1.659318637274548891e+01 -6.416331462821427412e-01 2.266823394179029861e-04
1.663326653306613068e+01 -6.351723541182923150e-01 2.292797875493096053e-04
1.667334669338677244e+01 -6.254964594299627922e-01 2.199087358162844449e-04
1.671342685370741421e+01 -6.127365500369199580e-01 1.929273259737714313e-04
1.675350701402805598e+01 -5.971137286190960625e-01 1.540975013991479888e-04
1.679358717434869774e+01 -5.788813087164103033e-01 1.162890477561367297e-04
1.683366733466933951e+01 -5.582713748033947265e-01 9.104219629207010913e-05
1.687374749498997772e+01 -5.354773756755198955e-01 8.381017502098385647e-05
1.691382765531061949e+01 -5.106799711252844043e-01 9.580602996239635783e-05
1.695390781563126126e+01 -4.840920682910701545e-01 1.262996044065772957e-04
1.699398797595190302e+01 -4.559929873726457084e-01 1.696518424117311036e-04
1.703406813627254479e+01 -4.267278565997122408e-01 2.119547945813293462e-04
1.707414829659318656e+01 -3.966662854749531952e-01 2.361477257948761319e-04
1.711422845691382832e+01 -3.661435863585066897e-01 2.340505035105170772e-04
1.715430861723446654e+01 -3.354266887131938102e-01 2.129399245263678588e-04
1.719438877755510831e+01 -3.047381419088939225e-01 1.885332029358592306e-04
1.723446893787575007e+01 -2.743284137115671872e-01 1.713291156893420977e-04
1.727454909819639184e+01 -2.445512472064456655e-01 1.601278615122267174e-04
1.731462925851703361e+01 -2.158810163343179711e-01 1.471649827612277596e-04
1.735470941883767537e+01 -1.888385239636781454e-01 1.273030689422969641e-04
1.739478957915831714e+01 -1.638506325749318759e-01 1.026983818625280739e-04
1.743486973947895891e+01 -1.411332327431805422e-01 8.097850809851513511e-05
1.747494989979959712e+01 -1.206947743849518251e-01 6.961738327680701505e-05
1.751503006012023889e+01 -1.024851444123543037e-01 7.038237734323450384e-05
1.755511022044088065e+01 -8.661013576371087708e-02 7.880131285395700796e-05
1.759519038076152242e+01 -7.346255274689707238e-02 9.247953799069572771e-05
1.763527054108216419e+01 -6.365117490770343112e-02 1.260643625211933805e-04
1.767535070140280595e+01 -5.772899867229247528e-02 2.238052518429623535e-04
1.771543086172344772e+01 -5.587723066415824225e-02 4.545550376214254392e-04
1.775551102204408593e+01 -5.776865315000247886e-02 8.740927371898262518e-04
1.779559118236472770e+01 -6.274448641618758649e-02 1.471096563115665504e-03
1.783567134268536947e+01 -7.022945281629772163e-02 2.163406992021174938e-03
1.787575150300601123e+01 -8.012392138434329403e-02 2.885587135431213774e-03
1.791583166332665300e+01 -9.288997349000883974e-02 3.701854721405394271e-03
1.795591182364729477e+01 -1.092224791390249278e-01 4.850782911371111054e-03
1.799599198396793653e+01 -1.294802333478081158e-01 6.693567073454875956e-03
1.803607214428857475e+01 -1.532491025323014788e-01 9.548398121962339141e-03
1.807615230460921651e+01 -1.793682165244575855e-01 1.343886730130775323e-02
1.811623246492985828e+01 -2.064570154719601869e-01 1.799685956056065045e-02
1.815631262525050005e+01 -2.336317078501446431e-01 2.278490011003395446e-02
1.819639278557114181e+01 -2.609351419512722092e-01 2.787028109804767437e-02
1.823647294589178358e+01 -2.891584270613906105e-01 3.419276819666553641e-02
1.827655310621242535e+01 -3.191260622257899859e-01 4.346972978984902508e-02
1.831663326653306711e+01 -3.508934176124979820e-01 5.751479568693922823e-02
1.835671342685370533e+01 -3.834068602923094149e-01 7.700539201178327464e-02
1.839679358717434710e+01 -4.148953824027157289e-01 1.005359162514570942e-01
1.843687374749498886e+01 -4.437790321378789482e-01 1.252705844823189529e-01
1.847695390781563063e+01 -4.695086640205516915e-01 1.491550334481825668e-01
1.851703406813627240e+01 -4.927687114315099648e-01 1.727999159273040652e-01
1.855711422845691416e+01 -5.148768036625457345e-01 1.993555796156870064e-01
1.859719438877755593e+01 -5.367515998854335280e-01 2.322929938474358469e-01
1.863727454909819414e+01 -5.581274990216358312e-01 2.722194866785984102e-01
1.867735470941883591e+01 -5.775507650439135610e-01 3.148981505722429630e-01
1.871743486973947768e+01 -5.931852278498060960e-01 3.528320179058888062e-01
1.875751503006011944e+01 -6.039094960700939207e-01 3.800541256807781765e-01
1.879759519038076121e+01 -6.099837091165863923e-01 3.960363926375347621e-01
1.883767535070140298e+01 -6.128342351659886722e-01 4.051573918714838629e-01
1.887775551102204474e+01 -6.140908369606510320e-01 4.126101822294341304e-01
1.891783567134268296e+01 -6.145063327619758597e-01 4.202351417362995001e-01
1.895791583166332472e+01 -6.134696404515435075e-01 4.250127619928806832e-01
1.899799599198396649e+01 -6.094307325464569658e-01 4.212268103892350957e-01
1.903807615230460826e+01 -6.009530082665190953e-01 4.049087697072142333e-01
1.907815631262525002e+01 -5.876978616229950880e-01 3.768365831019174772e-01
1.911823647294589179e+01 -5.706937997448544575e-01 3.415010016674795423e-01
1.915831663326653356e+01 -5.517274225826630518e-01 3.036587861537379807e-01
1.919839679358717532e+01 -5.322702675153064833e-01 2.658864710822532174e-01
1.923847695390781354e+01 -5.126533048332707621e-01 2.284931401191922506e-01
1.927855711422845530e+01 -4.920167477710867265e-01 1.910043031532074609e-01
1.931863727454909707e+01 -4.690444797472844152e-01 1.538036559503613565e-01
1.935871743486973884e+01 -4.429778867214202442e-01 1.186368992180564658e-01
1.939879759519038060e+01 -4.142378346339850581e-01 8.770508618513189747e-02
1.943887775551102237e+01 -3.842681666410477925e-01 6.246233108262565920e-02
1.947895791583166414e+01 -3.547360675697037169e-01 4.322590830165427139e-02
1.951903807615230235e+01 -3.266376536603677883e-01 2.952459737998497716e-02
1.955911823647294412e+01 -2.998873534760260195e-01 2.053788010109781903e-02
1.959919839679358589e+01 -2.736311500777200978e-01 1.530475313898542813e-02
1.963927855711422765e+01 -2.470375194714246048e-01 1.278147378533365901e-02
1.967935871743486942e+01 -2.200247609432258999e-01 1.193508589636826239e-02
1.971943887775551119e+01 -1.934567173889568392e-01 1.190985416083502335e-02
1.975951903807615295e+01 -1.687158077544271273e-01 1.213629867823517658e-02
1.979959919839679117e+01 -1.469687554903751359e-01 1.231662465159065641e-02
1.983967935871743293e+01 -1.286125209542942349e-01 1.237020140794013040e-02
1.987975951903807470e+01 -1.132417121671183136e-01 1.240625465864320966e-02
1.991983967935871647e+01 -1.001170492900596842e-01 1.268523104074876715e-02
1.995991983967935823e+01 -8.879465365108592245e-02 1.351990310810859304e-02
2.000000000000000000e+01 -7.949560174773340204e-02 1.516147054554352162e-02
