# time correlation overlap_with_initial
0.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00
4.008016032064128098e-02 -9.967931161064433887e-01 9.856613420177574580e-01
8.016032064128256196e-02 -9.871930443967595892e-01 9.438230278967668641e-01
1.202404809619238429e-01 -9.712618788321558672e-01 8.778642278886742423e-01
1.603206412825651239e-01 -9.491045482649226317e-01 7.929316685172363988e-01
2.004008016032063910e-01 -9.208698867214055728e-01 6.952961150122616285e-01
2.404809619238476859e-01 -8.867530166508459377e-01 5.916136215083919181e-01
2.805611222444889807e-01 -8.469971102522467765e-01 4.882023943184010673e-01
3.206412825651302478e-01 -8.018963219651378260e-01 3.904462057183208379e-01
3.607214428857715149e-01 -7.517975625196706702e-01 3.023909851894144296e-01
4.008016032064127820e-01 -6.971029430297064344e-01 2.265709111476466864e-01
4.408817635270541047e-01 -6.382708184844774202e-01 1.640489962895574916e-01
4.809619238476953718e-01 -5.758166387684771070e-01 1.146300038590493259e-01
5.210420841683366389e-01 -5.103124231858308102e-01 7.717915701268773798e-02
5.611222444889779615e-01 -4.423849920726918850e-01 4.997857236155954508e-02
6.012024048096191731e-01 -3.727131056400107001e-01 3.106100271511354899e-02
6.412825651302604957e-01 -3.020223055468416740e-01 1.847961829830922775e-02
6.813627254509018183e-01 -2.310792033832450021e-01 1.049319941911800412e-02
7.214428857715430299e-01 -1.606825950707905237e-01 5.666262761423299446e-03
7.615230460921843525e-01 -9.165478993490373816e-02 2.897140659217761413e-03
8.016032064128255641e-01 -2.482923125271572357e-02 1.395149498243272420e-03
8.416833667334668867e-01 3.896073586641012054e-02 6.286200238082023531e-04
8.817635270541082093e-01 9.889687768372784626e-02 2.628252088745445104e-04
9.218436873747494209e-01 1.541889417761249936e-01 1.008793953395455183e-04
9.619238476953907435e-01 2.040908707692014323e-01 3.504572723054568789e-05
1.002004008016031955e+00 2.479139470812447565e-01 1.080704163975877465e-05
1.042084168336673278e+00 2.850423744139764515e-01 2.876529611992910929e-06
1.082164328657314600e+00 3.149450816847853551e-01 6.331875405608364400e-07
1.122244488977955923e+00 3.371887159592331096e-01 1.072471287286203702e-07
1.162324649298597246e+00 3.514464984872717190e-01 1.213884237221792294e-08
1.202404809619238346e+00 3.575068817938506505e-01 6.292597675290130547e-10
1.242484969939879669e+00 3.552781440756563325e-01 4.537432643211701003e-13
1.282565130260520991e+00 3.447914948284491188e-01 3.994311214754024421e-12
1.322645290581162314e+00 3.262006334652668982e-01 9.067063157148953822e-14
1.362725450901803637e+00 2.997788605889497027e-01 2.179645337490396288e-15
1.402805611222444737e+00 2.659135160162033884e-01 1.053633016870542807e-12
1.442885771543086060e+00 2.250975274227974277e-01 3.654512863692783520e-12
1.482965931863727382e+00 1.779193483085340366e-01 2.084653729083544042e-12
1.523046092184368705e+00 1.250501858109480668e-01 2.703798209953100825e-13
1.563126252505010028e+00 6.723064325743545455e-02 9.879394478737563224e-12
1.603206412825651128e+00 5.255453345433968963e-03 2.820597891324702681e-11
1.643286573146292451e+00 -6.004159243474169183e-02 3.607587849067894950e-11
1.683366733466933773e+00 -1.278033647875675416e-01 2.253938407533855392e-11
1.723446893787575096e+00 -1.971644656053943290e-01 2.925554541274106848e-12
1.763527054108216419e+00 -2.672655173303433163e-01 6.206722320182743421e-12
1.803607214428857741e+00 -3.372666778623711892e-01 4.522117767598063115e-11
1.843687374749498842e+00 -4.063590495037833206e-01 1.015102373796864167e-10
1.883767535070140164e+00 -4.737754968259338395e-01 1.394068281525687764e-10
1.923847695390781487e+00 -5.387983427010434312e-01 1.348570001898744631e-10
1.963927855711422810e+00 -6.007668925564321194e-01 9.292567750670950599e-11
2.004008016032063910e+00 -6.590812549951272636e-01 4.108860698518577122e-11
2.044088176352705233e+00 -7.132065406978868038e-01 7.127752806003547434e-12
2.084168336673346555e+00 -7.626732449436887107e-01 1.016916454589709617e-12
2.124248496993987878e+00 -8.070785684800676485e-01 1.312200515540029202e-11
2.164328657314629201e+00 -8.460842354943812760e-01 2.618273523320748479e-11
2.204408817635270523e+00 -8.794157056049974885e-01 2.897164879145650034e-11
2.244488977955911846e+00 -9.068585237673041366e-01 2.152340887865159328e-11
2.284569138276553169e+00 -9.282563265357611781e-01 1.082423690130242754e-11
2.324649298597194491e+00 -9.435068247605840064e-01 3.232611780271477156e-12
2.364729458917835370e+00 -9.525594611077087270e-01 3.226024369102210332e-13
2.404809619238476692e+00 -9.554119428489732391e-01 4.106920153804131889e-14
2.444889779559118015e+00 -9.521082175648295509e-01 1.423074078252289026e-13
2.484969939879759337e+00 -9.427361551615092150e-01 3.458519027444727334e-14
2.525050100200400660e+00 -9.274262272357636228e-01 7.337472154273432381e-15
2.565130260521041983e+00 -9.063505474949580254e-01 2.837973588205500780e-15
2.605210420841683305e+00 -8.797223249764043462e-01 5.399154830365108023e-13
2.645290581162324628e+00 -8.477960726424863536e-01 5.905659605864367101e-12
