# time correlation overlap_with_initial
0.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00
4.008016032064128098e-02 -9.967958924907056595e-01 9.857189749167996062e-01
8.016032064128256196e-02 -9.872041591478096789e-01 9.440441217291057896e-01
1.202404809619238429e-01 -9.712869255621789932e-01 8.783281402841964791e-01
1.603206412825651239e-01 -9.491491834580950693e-01 7.936793482741144601e-01
2.004008016032063910e-01 -9.209398777560704463e-01 6.963253658655250700e-01
2.404809619238476859e-01 -8.868543157246276953e-01 5.928820579408735636e-01
2.805611222444889807e-01 -8.471359433537597461e-01 4.896369181063979226e-01
3.206412825651302478e-01 -8.020793258881849797e-01 3.919566882247629280e-01
3.607214428857715149e-01 -7.520319137350306438e-01 3.038850615210808570e-01
4.008016032064127820e-01 -6.973965613997777924e-01 2.279671626506532822e-01
4.408817635270541047e-01 -6.386325222687526670e-01 1.652862584491113507e-01
4.809619238476953718e-01 -5.762563953589125987e-01 1.156719026072866585e-01
5.210420841683366389e-01 -5.108414989324147060e-01 7.801388394163794038e-02
5.611222444889779615e-01 -4.430162099277752952e-01 5.061498514457649089e-02
6.012024048096191731e-01 -3.734609432140883478e-01 3.152253986361149701e-02
6.412825651302604957e-01 -3.029031027855449421e-01 1.879762705077034357e-02
6.813627254509018183e-01 -2.321111541203408346e-01 1.070099058721920432e-02
7.214428857715430299e-01 -1.618858397193730925e-01 5.794678867130545474e-03
7.615230460921843525e-01 -9.305124810883064201e-02 2.971939603327281194e-03
8.016032064128255641e-01 -2.644251902699152473e-02 1.436024475000297930e-03
8.416833667334668867e-01 3.710566989159835155e-02 6.494525344263696017e-04
8.817635270541082093e-01 9.677405189732028734e-02 2.726517464939441355e-04
9.218436873747494209e-01 1.517719129141851531e-01 1.051261344432455542e-04
9.619238476953907435e-01 2.013532591948808403e-01 3.670463559466186922e-05
1.002004008016031955e+00 2.448301914875725682e-01 1.138194391343948281e-05
1.042084168336673278e+00 2.815884510177830147e-01 3.048613024593040527e-06
1.082164328657314600e+00 3.110993818085270313e-01 6.759071339609465948e-07
1.122244488977955923e+00 3.329328856227629085e-01 1.154787104471751145e-07
1.162324649298597246e+00 3.467663489641526486e-01 1.322990487072779317e-08
1.202404809619238346e+00 3.523932425843953609e-01 7.065193850924302026e-10
1.242484969939879669e+00 3.497277020020445049e-01 2.734504334861302116e-12
1.282565130260520991e+00 3.388075360815607784e-01 4.299430096584943285e-12
1.322645290581162314e+00 3.197937123571922280e-01 6.969834473189807073e-14
1.362725450901803637e+00 2.929673101115117806e-01 4.271111254484778404e-14
1.402805611222444737e+00 2.587238735758005115e-01 1.517774403466339151e-12
1.442885771543086060e+00 2.175647181846593892e-01 5.328435699296164824e-12
1.482965931863727382e+00 1.700868374075543143e-01 3.946993153289097235e-12
1.523046092184368705e+00 1.169697799747712874e-01 8.542202402184831450e-13
1.563126252505010028e+00 5.896238693618827131e-02 1.114781661272444313e-11
1.603206412825651128e+00 -3.132951208909678757e-03 3.491796724495063279e-11
1.643286573146292451e+00 -6.847510346055510344e-02 4.998746265267874106e-11
1.683366733466933773e+00 -1.362004869942082530e-01 3.875739351070694336e-11
1.723446893787575096e+00 -2.054377349883701187e-01 1.410518118393102197e-11
1.763527054108216419e+00 -2.753225775435171885e-01 1.151253930707953325e-11
1.803607214428857741e+00 -3.450108673647721003e-01 5.511729967429022616e-11
1.843687374749498842e+00 -4.136905584770352862e-01 1.326872133046802912e-10
1.883767535070140164e+00 -4.805919907571887806e-01 2.029430029496530389e-10
1.923847695390781487e+00 -5.449961091841314387e-01 2.268012287963645087e-10
1.963927855711422810e+00 -6.062414605931362166e-01 1.946636792429023759e-10
2.004008016032063910e+00 -6.637284766327067320e-01 1.292753095378012898e-10
2.044088176352705233e+00 -7.169232015047301010e-01 6.605844095683728989e-11
2.084168336673346555e+00 -7.653580710370427864e-01 2.926845109932655905e-11
2.124248496993987878e+00 -8.086328614624530564e-01 2.113474947866825348e-11
2.164328657314629201e+00 -8.464128402173759502e-01 2.787449554089452050e-11
2.204408817635270523e+00 -8.784277322757211293e-01 3.368726170155101025e-11
2.244488977955911846e+00 -9.044683450639756650e-01 3.104141230104624253e-11
2.284569138276553169e+00 -9.243844616417762339e-01 2.175841631759987785e-11
2.324649298597194491e+00 -9.380810474169493096e-01 1.161309879524636223e-11
2.364729458917835370e+00 -9.455159086208929642e-01 4.662933124061214619e-12
2.404809619238476692e+00 -9.466964038825294026e-01 1.398704499742891889e-12
2.444889779559118015e+00 -9.416774909654607173e-01 3.119641067364554197e-13
2.484969939879759337e+00 -9.305595465515367204e-01 3.874902402176805299e-14
2.525050100200400660e+00 -9.134871194567567576e-01 2.634495237051654083e-14
2.565130260521041983e+00 -8.906480719234760590e-01 8.799201025810343967e-14
2.605210420841683305e+00 -8.622730239405586028e-01 5.279176028368635344e-13
2.645290581162324628e+00 -8.286356333124954565e-01 3.654553576947437674e-12
2.685370741482965951e+00 -7.900524105261181873e-01 1.551903377758280736e-11
2.725450901803607273e+00 -7.468836105164022854e-01 4.564291977767759639e-11
2.765531062124248596e+00 -6.995328696746249131e-01 1.034637350746908695e-10
2.805611222444889474e+00 -6.484479372412844667e-01 1.925460378118227670e-10
2.845691382765530797e+00 -5.941194728546735915e-01 3.055142539249242089e-10
2.885771543086172120e+00 -5.370807355340248002e-01 4.225892685708247800e-10
2.925851703406813442e+00 -4.779049044033149007e-01 5.147197153425010903e-10
2.965931863727454765e+00 -4.172028896629090822e-01 5.498690312820022592e-10
3.006012024048096087e+00 -3.556189916267288864e-01 5.006029333301463572e-10
3.046092184368737410e+00 -2.938256622855309752e-01 3.544116222844169933e-10
3.086172344689378733e+00 -2.325170235068750035e-01 1.395916380281248468e-10
3.126252505010020055e+00 -1.724004420722163311e-01 5.913182671746894119e-12
3.166332665330661378e+00 -1.141899473168693779e-01 4.643167587469758959e-10
3.206412825651302256e+00 -5.859509086857177251e-02 3.046299332411806613e-09
3.246492985971943579e+00 -6.310308086758415272e-03 1.200495248507516900e-08
3.286573146292584902e+00 4.199692702292136259e-02 3.846991728291036399e-08
3.326653306613226224e+00 8.569604935802310752e-02 1.100789675999063355e-07
3.366733466933867547e+00 1.242056361972301431e-01 2.922447494038691706e-07
3.406813627254508869e+00 1.570046497923442697e-01 7.329518829250959865e-07
3.446893787575150192e+00 1.836440860783430662e-01 1.753092397758015763e-06
3.486973947895791515e+00 2.037536049636741731e-01 4.020603663017510226e-06
3.527054108216432837e+00 2.170525805900597183e-01 8.873417746226353706e-06
3.567134268537074160e+00 2.233551664127099434e-01 1.889406606647269564e-05
3.607214428857715482e+00 2.225756213516701665e-01 3.889411546513027928e-05
3.647294589178356361e+00 2.147304275110424598e-01 7.753608271196139596e-05
3.687374749498997684e+00 1.999391381225630593e-01 1.499066769826759972e-04
3.727454909819639006e+00 1.784223126049318819e-01 2.814418425852258251e-04
3.767535070140280329e+00 1.504976737732840186e-01 5.136806290658294579e-04
3.807615230460921651e+00 1.165740517677716220e-01 9.123518079269543352e-04
3.847695390781562974e+00 7.714323534300873697e-02 1.578233784924893812e-03
3.887775551102204297e+00 3.277063631815443911e-02 2.661030313262928611e-03
3.927855711422845619e+00 -1.591618895801695868e-02 4.376071849845214641e-03
3.967935871743486942e+00 -6.823902046944461952e-02 7.023039862364945096e-03
4.008016032064127820e+00 -1.234823831027855867e-01 1.100490170634204137e-02
4.048096192384769587e+00 -1.809058120129201641e-01 1.684424121562434762e-02
4.088176352705410466e+00 -2.397576053727882295e-01 2.519270850943804499e-02
4.128256513026052232e+00 -2.992865185519298366e-01 3.682852298566528793e-02
4.168336673346693111e+00 -3.587543508759031829e-01 5.263586736300246427e-02
4.208416833667334878e+00 -4.174459369299889921e-01 7.356076233140175502e-02
4.248496993987975756e+00 -4.746793657021800561e-01 1.005387404798989970e-01
4.288577154308616635e+00 -5.298135228739192515e-01 1.343933620805816964e-01
4.328657314629258401e+00 -5.822552134277988456e-01 1.757082772733027931e-01
4.368737474949899280e+00 -6.314639564785036185e-01 2.246822046891147617e-01
4.408817635270541047e+00 -6.769558437781237892e-01 2.809817210696081702e-01
4.448897795591181925e+00 -7.183057041356484262e-01 3.436133726913815911e-01
4.488977955911823692e+00 -7.551480450638642372e-01 4.108395855450583389e-01
4.529058116232464570e+00 -7.871770529934061233e-01 4.801640572918403072e-01
4.569138276553106337e+00 -8.141453306756999408e-01 5.484067422487223231e-01
4.609218436873747216e+00 -8.358624255682998161e-01 6.118805606127736274e-01
4.649298597194388982e+00 -8.521922587155135176e-01 6.666655612467976555e-01
4.689378757515029861e+00 -8.630509403023903792e-01 7.089622315108503603e-01
4.729458917835670739e+00 -8.684037852444214112e-01 7.354848578708116369e-01
4.769539078156312506e+00 -8.682630882109918513e-01 7.438469275844789008e-01
