# time correlation overlap_with_initial
0.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00
4.008016032064128098e-02 -9.968142741163303899e-01 9.857528124923352619e-01
8.016032064128256196e-02 -9.872774086046611774e-01 9.441739950558398764e-01
1.202404809619238429e-01 -9.714506857024571840e-01 8.786008644146630076e-01
1.603206412825651239e-01 -9.494376689274348635e-01 7.941194217311321468e-01
2.004008016032063910e-01 -9.213852366993675602e-01 6.969321281190109518e-01
2.404809619238476859e-01 -8.874859781203550124e-01 5.936314015653653131e-01
2.805611222444889807e-01 -8.479798502977016206e-01 4.904866044313527795e-01
3.206412825651302478e-01 -8.031572086060925209e-01 3.928543339047499972e-01
3.607214428857715149e-01 -7.533603701157080001e-01 3.047765493473777454e-01
4.008016032064127820e-01 -6.989863125704823821e-01 2.288044319660368087e-01
4.408817635270541047e-01 -6.404873751874414767e-01 1.660326603510181853e-01
4.809619238476953718e-01 -5.783725619038653232e-01 1.163050432996855510e-01
5.210420841683366389e-01 -5.132065600968072072e-01 7.852559661904909283e-02
5.611222444889779615e-01 -4.456086228394376958e-01 5.100925607534136097e-02
6.012024048096191731e-01 -3.762491674795256369e-01 3.181210785938894808e-02
6.412825651302604957e-01 -3.058454555835263267e-01 1.900018249144894839e-02
6.813627254509018183e-01 -2.351552858171883365e-01 1.083575992271044834e-02
7.214428857715430299e-01 -1.649690967367360428e-01 5.879785205797921459e-03
7.615230460921843525e-01 -9.610067907312255797e-02 3.022810944643303157e-03
8.016032064128255641e-01 -2.937586769649603788e-02 1.464696572751741574e-03
8.416833667334668867e-01 3.437929346189838586e-02 6.646184137348469046e-04
8.817635270541082093e-01 9.435250050541958700e-02 2.801315236368639365e-04
9.218436873747494209e-01 1.497586177255610662e-01 1.085376801513176804e-04
9.619238476953907435e-01 1.998549358530930242e-01 3.812735621320573805e-05
1.002004008016031955e+00 2.439548082459130629e-01 1.191610857416273463e-05
1.042084168336673278e+00 2.814424800722637454e-01 3.225151258372544633e-06
1.082164328657314600e+00 3.117853081862763109e-01 7.255298651221584554e-07
1.122244488977955923e+00 3.345462721569579245e-01 1.266817327819027870e-07
1.162324649298597246e+00 3.493931790529085091e-01 1.504797653156632153e-08
1.202404809619238346e+00 3.561071295284541360e-01 8.657322925676572679e-10
1.242484969939879669e+00 3.545874221133723525e-01 2.333404709484307521e-12
1.282565130260520991e+00 3.448547187291488014e-01 4.558094679216536503e-12
1.322645290581162314e+00 3.270509246157844996e-01 1.931583931602195049e-13
1.362725450901803637e+00 3.014365057006461179e-01 9.008926656831477113e-15
1.402805611222444737e+00 2.683853317432041696e-01 8.371481320607380290e-13
1.442885771543086060e+00 2.283764155446457167e-01 3.668743973588096246e-12
1.482965931863727382e+00 1.819844319821527778e-01 2.664409265278664802e-12
1.523046092184368705e+00 1.298669215065249571e-01 6.493350443003615756e-14
1.563126252505010028e+00 7.275179435018340468e-02 8.147200751978608238e-12
1.603206412825651128e+00 1.142162271459671100e-02 2.700932809343279552e-11
1.643286573146292451e+00 -5.330020583490280295e-02 3.809006887352729180e-11
1.683366733466933773e+00 -1.205661935649906258e-01 2.710432483724817655e-11
1.723446893787575096e+00 -1.895182110935710873e-01 5.696559399242843548e-12
1.763527054108216419e+00 -2.593033252913069520e-01 3.425543839924991195e-12
1.803607214428857741e+00 -3.290854270142466453e-01 3.816593768262775950e-11
1.843687374749498842e+00 -3.980586416660426008e-01 9.640480351880151335e-11
1.883767535070140164e+00 -4.654560818615807727e-01 1.426203690749171736e-10
1.923847695390781487e+00 -5.305598411755252375e-01 1.477325538431559876e-10
1.963927855711422810e+00 -5.927064202831153761e-01 1.106035568304224584e-10
2.004008016032063910e+00 -6.512929313876161252e-01 5.605573853552951116e-11
2.044088176352705233e+00 -7.057793151263955789e-01 1.435387301744954852e-11
2.084168336673346555e+00 -7.556909767653507970e-01 6.606164194793100796e-13
2.124248496993987878e+00 -8.006183722570948680e-01 9.312169977456586952e-12
2.164328657314629201e+00 -8.402167655169452409e-01 2.346638306487919093e-11
2.204408817635270523e+00 -8.742040388937882822e-01 2.941333003077126887e-11
2.244488977955911846e+00 -9.023585570562651093e-01 2.428328122484792055e-11
2.284569138276553169e+00 -9.245161316737900981e-01 1.381249311195632224e-11
2.324649298597194491e+00 -9.405670530526903939e-01 5.023580757687469984e-12
