# time correlation overlap_with_initial
0.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00
4.008016032064128098e-02 -9.967766221829307272e-01 9.856335974181001935e-01
8.016032064128256196e-02 -9.871273230319687064e-01 9.437165354191382471e-01
1.202404809619238429e-01 -9.711149614477052605e-01 8.776405877503542508e-01
1.603206412825651239e-01 -9.488457319874266105e-01 7.925707718180006189e-01
2.004008016032063910e-01 -9.204702411856611199e-01 6.947984938495789242e-01
2.404809619238476859e-01 -8.861858473167014694e-01 5.909990599959179525e-01
2.805611222444889807e-01 -8.462384613009762413e-01 4.875055925934362877e-01
3.206412825651302478e-01 -8.009253665709781256e-01 3.897102264846733499e-01
3.607214428857715149e-01 -7.505970889478645880e-01 3.016603404508348407e-01
4.008016032064127820e-01 -6.956596364784213282e-01 2.258851481320197085e-01
4.408817635270541047e-01 -6.365756940879431225e-01 1.634382539534009193e-01
4.809619238476953718e-01 -5.738651798652750768e-01 1.141126630946357606e-01
5.210420841683366389e-01 -5.081049169613931493e-01 7.676184208501191097e-02
5.611222444889779615e-01 -4.399264851799539189e-01 4.965786503779029415e-02
6.012024048096191731e-01 -3.700135922528966503e-01 3.082626087509816523e-02
6.412825651302604957e-01 -2.990964688079034151e-01 1.831612888246150414e-02
6.813627254509018183e-01 -2.279464071203179398e-01 1.038502398598871272e-02
7.214428857715430299e-01 -1.573663957950175718e-01 5.598422346962861687e-03
7.615230460921843525e-01 -8.818269591000438279e-02 2.856938023123627851e-03
8.016032064128255641e-01 -2.123199426062063674e-02 1.372728986999282577e-03
8.416833667334668867e-01 4.264960650817798543e-02 6.169134978875900639e-04
8.817635270541082093e-01 1.026420044729342146e-01 2.571414211817054079e-04
9.218436873747494209e-01 1.579537890561101832e-01 9.833571515155960739e-05
9.619238476953907435e-01 2.078387459041595164e-01 3.400880033815844146e-05
1.002004008016031955e+00 2.516088751040086446e-01 1.042819267890244952e-05
1.042084168336673278e+00 2.886501179040240617e-01 2.755329787668793351e-06
1.082164328657314600e+00 3.184340835590939167e-01 6.004114739418140389e-07
1.122244488977955923e+00 3.405310341348141145e-01 1.001818723566348735e-07
1.162324649298597246e+00 3.546186917713439191e-01 1.105327320447556742e-08
1.202404809619238346e+00 3.604907626098272089e-01 5.403151983420106280e-10
1.242484969939879669e+00 3.580614685119271057e-01 4.355264552949803879e-13
1.282565130260520991e+00 3.473684634715892283e-01 3.678095335941361488e-12
1.322645290581162314e+00 3.285722511983373839e-01 2.635995827664316847e-14
1.362725450901803637e+00 3.019531585274851659e-01 9.195693347894142448e-15
1.402805611222444737e+00 2.679054721785165682e-01 1.069909765673849295e-12
1.442885771543086060e+00 2.269290273890949838e-01 3.723240756746581431e-12
1.482965931863727382e+00 1.796186191770721141e-01 2.098195952807926154e-12
1.523046092184368705e+00 1.266515287171031956e-01 5.526985347067319593e-13
1.563126252505010028e+00 6.877342485087563351e-02 1.077943499851517435e-11
1.603206412825651128e+00 6.783644456541992711e-03 2.931775871755457936e-11
1.643286573146292451e+00 -5.848075338328671824e-02 3.662073028940417519e-11
1.683366733466933773e+00 -1.261599712626570724e-01 2.255441779208777175e-11
