# time correlation overlap_with_initial
0.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00
4.008016032064128098e-02 -9.967573169385114396e-01 9.854812747434772424e-01
8.016032064128256196e-02 -9.870503300083663945e-01 9.431323800654982659e-01
1.202404809619238429e-01 -9.709426028687763166e-01 8.764155685857555333e-01
1.603206412825651239e-01 -9.485415405017176838e-01 7.905979159723927063e-01
2.004008016032063910e-01 -9.199995718134847955e-01 6.920853113917592170e-01
2.404809619238476859e-01 -8.855164797938530619e-01 5.876591364015750774e-01
2.805611222444889807e-01 -8.453414732157512601e-01 4.837332916937595040e-01
3.206412825651302478e-01 -7.997758508578468595e-01 3.857438593214592149e-01
3.607214428857715149e-01 -7.491753218462509079e-01 2.977431424090137835e-01
4.008016032064127820e-01 -6.939518838153186930e-01 2.222303295295824377e-01
4.408817635270541047e-01 -6.345756155869352044e-01 1.602049409205913433e-01
4.809619238476953718e-01 -5.715746344718710681e-01 1.113942899947913123e-01
5.210420841683366389e-01 -5.055354474696134304e-01 7.458732194026213014e-02
5.611222444889779615e-01 -4.370999775992833181e-01 4.800222051405934193e-02
6.012024048096191731e-01 -3.669635968178405760e-01 2.962687417396108608e-02
6.412825651302604957e-01 -2.958685377087437174e-01 1.749031689997347302e-02
6.813627254509018183e-01 -2.245989531851146914e-01 9.845527966904007999e-03
7.214428857715430299e-01 -1.539705372425349272e-01 5.264836980712141873e-03
7.615230460921843525e-01 -8.482235259973822106e-02 2.662350603628526029e-03
8.016032064128255641e-01 -1.800311381939774871e-02 1.266107789409452993e-03
8.416833667334668867e-01 4.563995018381107605e-02 5.623395978822081764e-04
8.817635270541082093e-01 1.052770457677923571e-01 2.312344644036724210e-04
9.218436873747494209e-01 1.601090731284124102e-01 8.703703548600638629e-05
9.619238476953907435e-01 2.093841604086318364e-01 2.953851971116027071e-05
1.002004008016031955e+00 2.524116673671047972e-01 8.851492498073402579e-06
1.042084168336673278e+00 2.885773707329740700e-01 2.271877038305943365e-06
1.082164328657314600e+00 3.173564091779094154e-01 4.763699365150884672e-07
1.122244488977955923e+00 3.383253168499734675e-01 7.521104762576910426e-08
1.162324649298597246e+00 3.511719143019007006e-01 7.563315940922736935e-09
1.202404809619238346e+00 3.557027738476411516e-01 2.952108970693304549e-10
1.242484969939879669e+00 3.518483455948349103e-01 1.109654500625418614e-12
1.282565130260520991e+00 3.396649980554340420e-01 2.916654144624004231e-12
1.322645290581162314e+00 3.193343309833199251e-01 4.259287506770295665e-15
1.362725450901803637e+00 2.911596455923435300e-01 3.069188308385580845e-14
1.402805611222444737e+00 2.555592761419102077e-01 1.803334950949205688e-12
1.442885771543086060e+00 2.130580891435092383e-01 4.085920962491460988e-12
1.482965931863727382e+00 1.642755930074648596e-01 1.480763997453884690e-12
1.523046092184368705e+00 1.099136962357428193e-01 1.223700717706842991e-12
1.563126252505010028e+00 5.074114977235059248e-02 1.397990607308246257e-11
1.603206412825651128e+00 -1.242081295928995979e-02 3.213920336952468609e-11
1.643286573146292451e+00 -7.871563228225604558e-02 3.541829087728934052e-11
1.683366733466933773e+00 -1.472661896539996518e-01 1.821365183754786611e-11
1.723446893787575096e+00 -2.171913475401669735e-01 1.468965679727172489e-12
1.763527054108216419e+00 -2.876196207101637814e-01 1.286948505532922247e-11
1.803607214428857741e+00 -3.577031364714107209e-01 5.752056170062132572e-11
1.843687374749498842e+00 -4.266290645577779927e-01 1.102375866328560096e-10
1.883767535070140164e+00 -4.936297214675784417e-01 1.362437511550223192e-10
