# time correlation overlap_with_initial
0.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00
4.008016032064128098e-02 -9.967873446587011133e-01 9.856291686723444023e-01
8.016032064128256196e-02 -9.871700314618244709e-01 9.436996033498552539e-01
1.202404809619238429e-01 -9.712103766111200853e-01 8.776052558256319802e-01
1.603206412825651239e-01 -9.490136846699116502e-01 7.925142820057461401e-01
2.004008016032063910e-01 -9.207293363135106157e-01 6.947215281722185498e-01
2.404809619238476859e-01 -8.865531665834193165e-01 5.909054346135255154e-01
2.805611222444889807e-01 -8.467292742033667441e-01 4.874013456616441697e-01
3.206412825651302478e-01 -8.015529136223550344e-01 3.896024841405007488e-01
3.607214428857715149e-01 -7.513723622804820979e-01 3.015560523658789016e-01
4.008016032064127820e-01 -6.965912669887536213e-01 2.257901160463565426e-01
4.408817635270541047e-01 -6.376698234735135307e-01 1.633564536526058708e-01
4.809619238476953718e-01 -5.751254667741211302e-01 1.140460485352000480e-01
5.210420841683366389e-01 -5.095325150779953516e-01 7.671049276203271983e-02
5.611222444889779615e-01 -4.415201748075578414e-01 4.962042255988867445e-02
6.012024048096191731e-01 -3.717698703939817939e-01 3.080047890687594506e-02
6.412825651302604957e-01 -3.010098001834202175e-01 1.829941144671146797e-02
6.813627254509018183e-01 -2.300094217371426442e-01 1.037486112146705601e-02
7.214428857715430299e-01 -1.595702398085656615e-01 5.592665130515095395e-03
7.615230460921843525e-01 -9.051732057527087094e-02 2.853926989839356866e-03
8.016032064128255641e-01 -2.368657416369877172e-02 1.371294856552743779e-03
8.416833667334668867e-01 4.008632042894198083e-02 6.163057566090374010e-04
8.817635270541082093e-01 9.998124168584802962e-02 2.569220123024037561e-04
9.218436873747494209e-01 1.552063787438386355e-01 9.827519641400599408e-05
9.619238476953907435e-01 2.050146958034626543e-01 3.400131491313298018e-05
1.002004008016031955e+00 2.487170049810127348e-01 1.043255306790540026e-05
1.042084168336673278e+00 2.856977056857786246e-01 2.759314807982365542e-06
1.082164328657314600e+00 3.154265557088097305e-01 6.022992009494067222e-07
1.122244488977955923e+00 3.374717155102462396e-01 1.007922642959890178e-07
1.162324649298597246e+00 3.515085919411949367e-01 1.118329953993808435e-08
1.202404809619238346e+00 3.573284512844037142e-01 5.537284629899085080e-10
1.242484969939879669e+00 3.548429893798771828e-01 1.000927191094264828e-13
1.282565130260520991e+00 3.440873389440214369e-01 3.800442913792212804e-12
1.322645290581162314e+00 3.252195455243575006e-01 6.255746099878776385e-14
1.362725450901803637e+00 2.985175975873504139e-01 6.031029799171326609e-16
1.402805611222444737e+00 2.643736647742171986e-01 1.154527934850373638e-12
1.442885771543086060e+00 2.232856758602862479e-01 3.704110045077319013e-12
1.482965931863727382e+00 1.758468853973018942e-01 1.933979857569148627e-12
1.523046092184368705e+00 1.227333164093224599e-01 3.768693361158637569e-13
1.563126252505010028e+00 6.468985801392633517e-02 1.059578349393940266e-11
1.603206412825651128e+00 2.515400877939292981e-03 2.897424040003771403e-11
1.643286573146292451e+00 -6.295288959621316016e-02 3.600347564768232383e-11
1.683366733466933773e+00 -1.308547445449638746e-01 2.163742484287308664e-11
1.723446893787575096e+00 -2.003225601354219343e-01 2.366150627444839260e-12
1.763527054108216419e+00 -2.704950390449767372e-01 7.180894530392339418e-12
1.803607214428857741e+00 -3.405313881214064864e-01 4.763462124172967855e-11
1.843687374749498842e+00 -4.096220403511721675e-01 1.038811021845182976e-10
1.883767535070140164e+00 -4.770000859400126969e-01 1.400675200225549702e-10
1.923847695390781487e+00 -5.419483072129128720e-01 1.332977288049552532e-10
1.963927855711422810e+00 -6.038072056383231301e-01 9.012757501074633540e-11
2.004008016032063910e+00 -6.619782485075592637e-01 3.866956183341837432e-11
2.044088176352705233e+00 -7.159284347504948354e-01 6.131391003752381217e-12
2.084168336673346555e+00 -7.651902392529018604e-01 1.332489501421325124e-12
2.124248496993987878e+00 -8.093631566564868374e-01 1.384236469146523353e-11
2.164328657314629201e+00 -8.481112450249707058e-01 2.643694827013502262e-11
2.204408817635270523e+00 -8.811624263053017270e-01 2.850940502516494675e-11
2.244488977955911846e+00 -9.083047284911683894e-01 2.068815241096850683e-11
2.284569138276553169e+00 -9.293842725321553866e-01 1.010934202305455539e-11
2.324649298597194491e+00 -9.443012886501594982e-01 2.877860488235138893e-12
2.364729458917835370e+00 -9.530076894778624075e-01 2.480676314262897560e-13
2.404809619238476692e+00 -9.555037248919103776e-01 5.307240904466591334e-14
2.444889779559118015e+00 -9.518358662239607693e-01 1.397266034491493673e-13
2.484969939879759337e+00 -9.420946201981624801e-01 2.773457296712087622e-14
2.525050100200400660e+00 -9.264131814176798096e-01 9.327693206519750917e-15
2.565130260521041983e+00 -9.049665157159826334e-01 3.430301794957521240e-15
2.605210420841683305e+00 -8.779709295107487321e-01 6.872846078468569346e-13
2.645290581162324628e+00 -8.456841353280847295e-01 6.784261601101985651e-12
2.685370741482965951e+00 -8.084055660454541048e-01 2.948832937974219643e-11
2.725450901803607273e+00 -7.664768259736605138e-01 8.458556148542850484e-11
2.765531062124248596e+00 -7.202822938646079587e-01 1.854620548691081312e-10
2.805611222444889474e+00 -6.702491703558366432e-01 3.339581678928243068e-10
2.845691382765530797e+00 -6.168477240342613577e-01 5.140643616024323414e-10
2.885771543086172120e+00 -5.605900872882212393e-01 6.922932281911671493e-10
2.925851703406813442e+00 -5.020294387698710503e-01 8.248545536414427232e-10
2.965931863727454765e+00 -4.417567904106756704e-01 8.683233550832630806e-10
3.006012024048096087e+00 -3.803989273319462461e-01 7.900737871199162058e-10
3.046092184368737410e+00 -3.186113128498060387e-01 5.786660696187985677e-10
3.086172344689378733e+00 -2.570753436798793312e-01 2.678852160474605438e-10
3.126252505010020055e+00 -1.964876887425400231e-01 1.168690597967126383e-11
3.166332665330661378e+00 -1.375556199802127622e-01 3.101866018469114935e-10
3.206412825651302256e+00 -8.098559983742600887e-02 2.627781534088041761e-09
3.246492985971943579e+00 -2.747449527835831018e-02 1.097257234991844186e-08
3.286573146292584902e+00 2.230365323394738891e-02 3.572129410331034586e-08
3.326653306613226224e+00 6.770661407882684613e-02 1.024205831448509824e-07
3.366733466933867547e+00 1.081364003202865548e-01 2.711150852807760365e-07
3.406813627254508869e+00 1.430497760267567808e-01 6.768695443428617704e-07
3.446893787575150192e+00 1.719711217385503643e-01 1.611262459120714281e-06
